experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
,preserve3-term-tpp-off-1472491096-a3-policy-e0070-node-retry1,tpp,stage2,off,1472491096,pw_kmin3,,,,20944841,20755746,70,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:07:53,20.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944841_Ev_tpp_tpp_mcts_orig_novh_c.1_s1472491096_K0_P4TPPS2P_src20755746_e0070.txt
,preserve3-term-tpp-off-1472491096-a3-policy-e0075-node-retry1,tpp,stage2,off,1472491096,pw_kmin3,,,,20944842,20755746,75,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:07:55,20.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944842_Ev_tpp_tpp_mcts_orig_novh_c.1_s1472491096_K0_P4TPPS2P_src20755746_e0075.txt
,preserve3-term-tpp-off-1472491096-a3-policy-e0085-node-retry1,tpp,stage2,off,1472491096,pw_kmin3,,,,20944843,20755746,85,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:07:42,20.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944843_Ev_tpp_tpp_mcts_orig_novh_c.1_s1472491096_K0_P4TPPS2P_src20755746_e0085.txt
,preserve3-term-tpp-off-1472491096-a3-policy-e0099-node-retry1,tpp,stage2,off,1472491096,pw_kmin3,,,,20944844,20755746,99,preserve3_terminal_tpp_off_learning_curve;preserve3_terminal_tpp_off_final_policy,COMPLETED,00:06:14,20.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944844_Ev_tpp_tpp_mcts_orig_novh_c.1_s1472491096_K0_P4TPPS2P_src20755746_e0099.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0005-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944845,20755747,5,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:33:48,7.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944845_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0005.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0015-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944846,20755747,15,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:42:54,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944846_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0015.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0025-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944847,20755747,25,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:42:54,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944847_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0025.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0035-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944848,20755747,35,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:42:54,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944848_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0035.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0040-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944849,20755747,40,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:39:44,2.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944849_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0040.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0050-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944850,20755747,50,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:35:49,3.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944850_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0050.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0055-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944851,20755747,55,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:37:03,2.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944851_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0055.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0060-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944852,20755747,60,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:36:43,3.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944852_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0060.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0065-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944853,20755747,65,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:35:51,3.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944853_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0065.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0070-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944854,20755747,70,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:36:02,3.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944854_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0070.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0075-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944855,20755747,75,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:42:38,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944855_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0075.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0090-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944856,20755747,90,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:42:22,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944856_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0090.txt
,preserve3-term-tpp-off-1510771779-a3-policy-e0095-node-retry1,tpp,stage2,off,1510771779,pw_kmin3,,,,20944857,20755747,95,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:41:51,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944857_Ev_tpp_tpp_mcts_orig_novh_c.1_s1510771779_K0_P4TPPS2P_src20755747_e0095.txt
,preserve3-term-tpp-off-1963100312-a3-policy-e0045-node-retry1,tpp,stage2,off,1963100312,pw_kmin3,,,,20944860,20755748,45,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:33:01,12.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944860_Ev_tpp_tpp_mcts_orig_novh_c.1_s1963100312_K0_P4TPPS2P_src20755748_e0045.txt
,preserve3-term-tpp-off-1963100312-a3-policy-e0050-node-retry1,tpp,stage2,off,1963100312,pw_kmin3,,,,20944861,20755748,50,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:30:51,11.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944861_Ev_tpp_tpp_mcts_orig_novh_c.1_s1963100312_K0_P4TPPS2P_src20755748_e0050.txt
,preserve3-term-tpp-off-1963100312-a3-policy-e0055-node-retry1,tpp,stage2,off,1963100312,pw_kmin3,,,,20944862,20755748,55,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:23:18,14.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944862_Ev_tpp_tpp_mcts_orig_novh_c.1_s1963100312_K0_P4TPPS2P_src20755748_e0055.txt
,preserve3-term-tpp-off-1963100312-a3-policy-e0060-node-retry1,tpp,stage2,off,1963100312,pw_kmin3,,,,20944863,20755748,60,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:22:03,15.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944863_Ev_tpp_tpp_mcts_orig_novh_c.1_s1963100312_K0_P4TPPS2P_src20755748_e0060.txt
,preserve3-term-tpp-off-1963100312-a3-policy-e0065-node-retry1,tpp,stage2,off,1963100312,pw_kmin3,,,,20944864,20755748,65,preserve3_terminal_tpp_off_learning_curve,COMPLETED,00:23:44,20.0,20,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944864_Ev_tpp_tpp_mcts_orig_novh_c.1_s1963100312_K0_P4TPPS2P_src20755748_e0065.txt
,preserve3-term-tpp-off-1963100312-a3-policy-e0070-node-retry1,tpp,stage2,off,1963100312,pw_kmin3,,,,20944865,20755748,70,preserve3_terminal_tpp_off_learning_curve,RUNNING,00:37:40,,,/home/hersco/training_new_domains/2026-09-04/preserve4_tpp_stage2_policy_eval/20944865_Ev_tpp_tpp_mcts_orig_novh_c.1_s1963100312_K0_P4TPPS2P_src20755748_e0070.txt
