experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
,preserve3-term-zenotravel-off-534933607-a30-policy-e0055,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812631,20755764,55,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:37,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812631_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0055.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0060,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812633,20755764,60,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:43,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812633_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0060.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0065,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812634,20755764,65,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:32,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812634_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0065.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0070,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812635,20755764,70,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:53,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812635_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0070.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0075,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812636,20755764,75,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:22,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812636_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0075.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0080,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812637,20755764,80,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:22:43,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812637_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0080.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0085,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812638,20755764,85,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:22:16,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812638_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0085.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0090,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812641,20755764,90,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:33,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812641_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0090.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0095,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812643,20755764,95,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:34,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812643_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0095.txt
,preserve3-term-zenotravel-off-534933607-a30-policy-e0099,zenotravel,stage2,off,534933607,pw_kmin3,,,,20812644,20755764,99,preserve3_term_zenotravel_off_learning_curve;preserve3_term_zenotravel_off_final_policy,COMPLETED,00:10:44,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812644_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s534933607_K0_P3T_zenotravel_off_src20755764_e0099.txt
