manifest_id,task_type,domain,value_head,seed,stage,status,teacher,source_checkpoint_ref,source_training_job_id,snapshot_epoch,analysis_roles,training_state,training_log
preserve3-term-delivery-off-1472491096-a30-policy-e0030,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_30_1.0000",20755723,30,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0035,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_35_1.0000",20755723,35,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0040,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_40_1.0000",20755723,40,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0045,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_45_1.0000",20755723,45,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0050,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_50_1.0000",20755723,50,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0055,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_55_1.0000",20755723,55,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0060,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_60_1.0000",20755723,60,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0065,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_65_1.0000",20755723,65,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0070,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_70_1.0000",20755723,70,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0075,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_75_1.0000",20755723,75,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0080,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_80_1.0000",20755723,80,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0085,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_85_1.0000",20755723,85,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0090,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_90_1.0000",20755723,90,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0095,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_95_1.0000",20755723,95,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1472491096-a30-policy-e0099,policy_eval,delivery,off,1472491096,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157275/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-43e0a7a/snapshots/snapshot_99_1.0000",20755723,99,preserve3_term_delivery_off_learning_curve;preserve3_term_delivery_off_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755723_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0000,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_0_1.0000",20755725,0,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0005,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_5_1.0000",20755725,5,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0010,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_10_1.0000",20755725,10,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0015,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_15_1.0000",20755725,15,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0020,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_20_1.0000",20755725,20,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0025,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_25_1.0000",20755725,25,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0030,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_30_1.0000",20755725,30,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0035,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_35_1.0000",20755725,35,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0040,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_40_1.0000",20755725,40,preserve3_term_delivery_off_learning_curve;preserve3_term_delivery_off_validation_selected_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0045,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_45_1.0000",20755725,45,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0050,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_50_1.0000",20755725,50,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0055,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_55_1.0000",20755725,55,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0060,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_60_1.0000",20755725,60,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0065,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_65_1.0000",20755725,65,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0070,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_70_1.0000",20755725,70,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0075,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_75_1.0000",20755725,75,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0080,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_80_1.0000",20755725,80,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0085,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_85_1.0000",20755725,85,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0090,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_90_1.0000",20755725,90,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0095,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_95_1.0000",20755725,95,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1510771779-a30-policy-e0099,policy_eval,delivery,off,1510771779,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:40:28.157206/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920234-17cc32a/snapshots/snapshot_99_1.0000",20755725,99,preserve3_term_delivery_off_learning_curve;preserve3_term_delivery_off_final_policy,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755725_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939.txt
preserve3-term-delivery-off-1963100312-a30-policy-e0000,policy_eval,delivery,off,1963100312,stage2,ready,hadd-astar,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.delivery-experiments_numeric.architecture_2.delivery_mcts-2026-08-31T00:41:24.028012/P[domain,prob01,prob02,prob03,prob04]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04920235-2fc32f3/snapshots/snapshot_0_1.0000",20755726,0,preserve3_term_delivery_off_learning_curve,COMPLETED,/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_delivery_stage2/20755726_Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1963100312_K0_P3TERMS2A30_src20522923.txt
