experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
,preserve3-term-delivery-on-534933607-a30-policy-e0000,delivery,stage2,on,534933607,pw_kmin3,,,,20859880,20755730,0,preserve3_term_delivery_on_learning_curve,COMPLETED,00:24:08,9.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859880_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0000.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0005,delivery,stage2,on,534933607,pw_kmin3,,,,20859882,20755730,5,preserve3_term_delivery_on_learning_curve,COMPLETED,00:18:13,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859882_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0005.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0010,delivery,stage2,on,534933607,pw_kmin3,,,,20859884,20755730,10,preserve3_term_delivery_on_learning_curve,COMPLETED,00:15:29,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859884_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0010.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0015,delivery,stage2,on,534933607,pw_kmin3,,,,20859886,20755730,15,preserve3_term_delivery_on_learning_curve,COMPLETED,00:18:49,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859886_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0015.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0020,delivery,stage2,on,534933607,pw_kmin3,,,,20859888,20755730,20,preserve3_term_delivery_on_learning_curve,COMPLETED,00:17:57,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859888_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0020.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0025,delivery,stage2,on,534933607,pw_kmin3,,,,20859890,20755730,25,preserve3_term_delivery_on_learning_curve,COMPLETED,00:17:27,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859890_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0025.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0030,delivery,stage2,on,534933607,pw_kmin3,,,,20859892,20755730,30,preserve3_term_delivery_on_learning_curve,COMPLETED,00:18:15,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859892_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0030.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0035,delivery,stage2,on,534933607,pw_kmin3,,,,20859894,20755730,35,preserve3_term_delivery_on_learning_curve,COMPLETED,00:19:09,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859894_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0035.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0040,delivery,stage2,on,534933607,pw_kmin3,,,,20859896,20755730,40,preserve3_term_delivery_on_learning_curve,COMPLETED,00:16:31,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859896_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0040.txt
,preserve3-term-delivery-on-534933607-a30-policy-e0045,delivery,stage2,on,534933607,pw_kmin3,,,,20859898,20755730,45,preserve3_term_delivery_on_learning_curve,COMPLETED,00:17:32,17.0,20,/home/hersco/training_new_domains/2026-09-02/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/delivery_on_delivery/20859898_Ev_delivery_delivery_mcts_orig_vh_c.1_s534933607_K0_P3T_delivery_on_src20755730_e0045.txt
