experiment_id,manifest_id,domain,value_head,seed,stage,branch,source_training_job_id,snapshot_epoch,policy_score,source_checkpoint,arm,progressive_widening,width,iterations,pw_min_width,pw_c,pw_alpha,terminal_safe,workers,cpus,memory,time_limit,instance_timeout,teacher,status,training_log,policy_log
TPP-CATASTROPHIC-MCTS,tpp-catastrophic-fixed-normal,tpp,off,1972442430,stage2,validation-led,20684881,12,9,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:08:53.541040/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917262-72aea46/snapshots/snapshot_12_1.0000",fixed-normal,false,20,70,,,,true,3,6,120G,3-00:00:00,21600,hadd-astar,running,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684881_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s1972442430_K0_P4S2A3_src20523062.txt,/home/hersco/training_new_domains/2026-08-30/preserve4_tpp_stage2_policy_eval/20720723_Ev_tpp_tpp_mcts_orig_novh_c.1_s1972442430_K0_P4TPPS2P_src20684881_e0012.txt
TPP-CATASTROPHIC-MCTS,tpp-catastrophic-fixed-narrow,tpp,off,1972442430,stage2,validation-led,20684881,12,9,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:08:53.541040/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917262-72aea46/snapshots/snapshot_12_1.0000",fixed-narrow,false,5,20,,,,true,3,6,120G,3-00:00:00,21600,hadd-astar,running,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684881_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s1972442430_K0_P4S2A3_src20523062.txt,/home/hersco/training_new_domains/2026-08-30/preserve4_tpp_stage2_policy_eval/20720723_Ev_tpp_tpp_mcts_orig_novh_c.1_s1972442430_K0_P4TPPS2P_src20684881_e0012.txt
TPP-CATASTROPHIC-MCTS,tpp-catastrophic-pw20,tpp,off,1972442430,stage2,validation-led,20684881,12,9,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:08:53.541040/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917262-72aea46/snapshots/snapshot_12_1.0000",pw20,true,20,20,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hadd-astar,running,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684881_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s1972442430_K0_P4S2A3_src20523062.txt,/home/hersco/training_new_domains/2026-08-30/preserve4_tpp_stage2_policy_eval/20720723_Ev_tpp_tpp_mcts_orig_novh_c.1_s1972442430_K0_P4TPPS2P_src20684881_e0012.txt
TPP-CATASTROPHIC-MCTS,tpp-catastrophic-pw70,tpp,off,1972442430,stage2,validation-led,20684881,12,9,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-28T23:08:53.541040/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-astar]-MO[]-T[518400]-04917262-72aea46/snapshots/snapshot_12_1.0000",pw70,true,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hadd-astar,running,/home/hersco/training_new_domains/2026-08-28/preserve4_tpp_stage2_confirmation/20684881_Re-Tr_tpp_tpp_mcts_orig_novh_e.5_c.1_s1972442430_K0_P4S2A3_src20523062.txt,/home/hersco/training_new_domains/2026-08-30/preserve4_tpp_stage2_policy_eval/20720723_Ev_tpp_tpp_mcts_orig_novh_c.1_s1972442430_K0_P4TPPS2P_src20684881_e0012.txt

