source_log,instance,cumulative_milestone,root_searches_completed,last_external_step,mean_child_count,mean_total_edge_visits,mean_visit_entropy,mean_top1_top2_visit_margin,policy_mcts_disagreement_rate,mean_selected_policy_rank,mean_selected_visit_share,mean_policy_visit_js_divergence
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[49] ../problems/numeric/counters/vanilla/fz_instance_51.pddl,30m,1313,1312,5.0,669.5856816450876,1.269479332526606,158.07235338918508,0.6565118050266565,2.5003808073115006,0.3774240537475769,0.07953099091990558
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[49] ../problems/numeric/counters/vanilla/fz_instance_51.pddl,2h,2891,2890,5.0,1019.8391560013836,1.2376787803967648,457.5613974403321,0.6855759252853684,2.578346592874438,0.396371903628599,0.08876030430770473
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[49] ../problems/numeric/counters/vanilla/fz_instance_51.pddl,6h,5233,5232,5.0,790.5593349894898,1.2141762535999376,326.48098605006686,0.7202369577680107,2.7146952035161473,0.36031024001171974,0.09717545714909345
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,30m,1397,1396,5.0,456.89835361488906,1.2527867085084132,87.2219040801718,0.6757337151037939,2.602720114531138,0.37100531420281,0.08644493838760951
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,2h,2854,2853,5.0,618.3423265592152,1.2391485497871149,167.42046250875964,0.6772950245269796,2.5634197617379115,0.3638848015476846,0.08736279135995557
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,6h,5688,5687,5.0,1293.2304852320676,1.206614555834001,600.5363924050633,0.6947960618846695,2.6142756680731365,0.3866388350302831,0.09601705690412243
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,30m,1648,1647,5.0,737.5036407766991,1.1944322388266544,229.75546116504853,0.5819174757281553,2.2014563106796117,0.4421356071704047,0.08753314165275725
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2h,4527,4526,5.0,767.6514247846255,1.2743361181006232,173.18047271924013,0.6646785950960902,2.4976805831676607,0.3902502473749533,0.07611310342488259
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_3_on_q.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,6h,6210,6209,5.0,940.5212560386474,1.2575876804642352,292.917230273752,0.678743961352657,2.5462157809983896,0.38652714311239283,0.08157406499580425
