source_log,instance,cumulative_milestone,root_searches_completed,last_external_step,mean_child_count,mean_total_edge_visits,mean_visit_entropy,mean_top1_top2_visit_margin,policy_mcts_disagreement_rate,mean_selected_policy_rank,mean_selected_visit_share,mean_policy_visit_js_divergence
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[49] ../problems/numeric/counters/vanilla/fz_instance_51.pddl,30m,1709,1708,5.0,674.9210064365126,1.2349541985814776,232.08835576360445,0.6091281451141018,2.3013458162668226,0.402626750582425,0.08164319781467132
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[49] ../problems/numeric/counters/vanilla/fz_instance_51.pddl,2h,3908,3907,5.0,812.443449334698,1.246211603569747,357.0555271238485,0.6786079836233367,2.513306038894575,0.39304678266272847,0.0842652864380261
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[49] ../problems/numeric/counters/vanilla/fz_instance_51.pddl,6h,6711,6710,5.0,796.9375651914767,1.2497006871623442,325.83325882878853,0.6763522574877068,2.524511995231709,0.39087076647819424,0.08371638205128074
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,30m,1259,1258,5.0,566.0532168387609,1.2469293754156106,110.39396346306593,0.6314535345512311,2.430500397140588,0.40191232929233367,0.081854603483206
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,2h,3860,3859,5.0,1184.1461139896373,1.2646339271140197,339.8463730569948,0.6873056994818653,2.628497409326425,0.38717539692666253,0.08551208875077558
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[53] ../problems/numeric/counters/vanilla/fz_instance_55.pddl,6h,8560,8559,5.0,1911.2195093457944,1.2780575712390303,431.2376168224299,0.7016355140186916,2.6799065420560746,0.3737973595305733,0.0817034746330601
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,30m,2077,2076,5.0,388.6711603273953,1.2154114977499608,109.96389022628792,0.7019740009629273,2.6398651901781416,0.3467905720270464,0.09122964636601713
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,2h,4720,4719,5.0,718.6949152542373,1.194369527936558,230.97754237288135,0.7309322033898306,2.7760593220338983,0.33855965343211003,0.10199002616174299
/home/hersco/training_new_domains/2026-09-11/counters_tie_break_3way/21185509_5_on_policy.txt,[57] ../problems/numeric/counters/vanilla/fz_instance_59.pddl,6h,6841,6840,5.0,981.391463236369,1.1466691587538296,360.40973541879845,0.7301564098815962,2.8009063002485015,0.3394821003189549,0.11639839929220343
