manifest_id,domain,value_head,seed,arm,source_training_job_id,snapshot_epoch,source_checkpoint,iterations,width,action_limit,status,notes
horizon-counters-off-1963100312-aware,counters,off,1963100312,aware,20401258,101,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:09.096138/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-2fc32f3/snapshots/snapshot_101_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-off-1963100312-unaware,counters,off,1963100312,unaware,20401258,101,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:09.096138/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-2fc32f3/snapshots/snapshot_101_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-off-2011206605-aware,counters,off,2011206605,aware,20401259,37,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:09.112993/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-067843/snapshots/snapshot_37_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-off-2011206605-unaware,counters,off,2011206605,unaware,20401259,37,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:09.112993/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-067843/snapshots/snapshot_37_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-on-1963100312-aware,counters,on,1963100312,aware,20401268,204,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:56.094315/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905448-2fc32f3/snapshots/snapshot_204_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-on-1963100312-unaware,counters,on,1963100312,unaware,20401268,204,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:56.094315/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905448-2fc32f3/snapshots/snapshot_204_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-on-2011206605-aware,counters,on,2011206605,aware,20401269,9,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:56.094328/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905448-067843/snapshots/snapshot_9_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
horizon-counters-on-2011206605-unaware,counters,on,2011206605,unaware,20401269,9,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture_2.counters-2026-08-20T18:13:56.094328/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04905448-067843/snapshots/snapshot_9_1.000",70,20,10000,ready,Fresh same-commit efficacy pilot; PW disabled
