experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,job_id,slurm_state,source_log,instance_number,instance_path,status,elapsed_seconds,success,steps,success_le_1800s,success_le_7200s,success_le_21600s
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,37,../problems/numeric/counters/vanilla/fz_instance_38.pddl,unsolved,7238.31,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,38,../problems/numeric/counters/vanilla/fz_instance_39.pddl,unsolved,7980.81,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,39,../problems/numeric/counters/vanilla/fz_instance_40.pddl,unsolved,9853.39,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,40,../problems/numeric/counters/vanilla/fz_instance_41.pddl,unsolved,12478.88,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,41,../problems/numeric/counters/vanilla/fz_instance_42.pddl,unsolved,7048.07,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,42,../problems/numeric/counters/vanilla/fz_instance_43.pddl,unsolved,6524.15,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,43,../problems/numeric/counters/vanilla/fz_instance_44.pddl,unsolved,10663.78,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,44,../problems/numeric/counters/vanilla/fz_instance_45.pddl,unsolved,12702.42,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,45,../problems/numeric/counters/vanilla/fz_instance_46.pddl,unsolved,15365.85,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,46,../problems/numeric/counters/vanilla/fz_instance_47.pddl,unsolved,19718.75,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,47,../problems/numeric/counters/vanilla/fz_instance_48.pddl,unsolved,18262.3,False,10000,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,48,../problems/numeric/counters/vanilla/fz_instance_49.pddl,timeout,21600.0,False,-1,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,49,../problems/numeric/counters/vanilla/fz_instance_50.pddl,timeout,21600.0,False,-1,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,50,../problems/numeric/counters/vanilla/fz_instance_51.pddl,timeout,21600.0,False,-1,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,51,../problems/numeric/counters/vanilla/fz_instance_52.pddl,timeout,21600.0,False,-1,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,52,../problems/numeric/counters/vanilla/fz_instance_53.pddl,timeout,21600.0,False,-1,0,0,0
,counters-off-1472491096-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,off,1472491096,fixed_narrow_w5,20,20649848,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649848_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430421_e0005.txt,53,../problems/numeric/counters/vanilla/fz_instance_54.pddl,timeout,21600.0,False,-1,0,0,0
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,1,../problems/numeric/counters/vanilla/fz_instance_2.pddl,success,7.78,True,1,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,2,../problems/numeric/counters/vanilla/fz_instance_3.pddl,success,8.54,True,3,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,3,../problems/numeric/counters/vanilla/fz_instance_4.pddl,success,9.3,True,6,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,4,../problems/numeric/counters/vanilla/fz_instance_5.pddl,success,9.05,True,10,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,5,../problems/numeric/counters/vanilla/fz_instance_6.pddl,success,13.06,True,29,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,6,../problems/numeric/counters/vanilla/fz_instance_7.pddl,success,16.12,True,41,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,7,../problems/numeric/counters/vanilla/fz_instance_8.pddl,success,20.12,True,56,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,8,../problems/numeric/counters/vanilla/fz_instance_9.pddl,success,17.58,True,48,1,1,1
,counters-on-1963100312-stage2-mcts_eval-primary-narrow-w5-i20,counters,stage2,on,1963100312,fixed_narrow_w5,20,20649854,TIMEOUT,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649854_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430427_e0000.txt,9,../problems/numeric/counters/vanilla/fz_instance_10.pddl,success,34.12,True,138,1,1,1
