seed,instance,policy_success,mcts_success,classification,mcts_status,mcts_elapsed_seconds,policy_job,mcts_job,policy_job_state,mcts_job_state,policy_log,mcts_log
2082152039,fz_instance_23.pddl,1,1,both_success,success,75.900,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_24.pddl,1,1,both_success,success,77.660,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_25.pddl,1,1,both_success,success,84.420,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_26.pddl,1,1,both_success,success,96.710,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_27.pddl,1,1,both_success,success,110.300,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_28.pddl,1,1,both_success,success,117.300,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_29.pddl,1,1,both_success,success,123.760,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_30.pddl,1,1,both_success,success,160.090,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_31.pddl,1,1,both_success,success,179.890,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_32.pddl,1,1,both_success,success,188.860,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_33.pddl,1,1,both_success,success,229.830,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_34.pddl,1,1,both_success,success,228.110,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_35.pddl,1,1,both_success,success,283.930,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_36.pddl,1,1,both_success,success,296.940,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_37.pddl,1,1,both_success,success,313.740,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_38.pddl,1,1,both_success,success,372.710,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_39.pddl,1,1,both_success,success,442.080,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_40.pddl,1,1,both_success,success,546.070,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_41.pddl,1,1,both_success,success,698.940,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_42.pddl,1,1,both_success,success,583.350,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_43.pddl,1,1,both_success,success,564.410,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_44.pddl,1,1,both_success,success,672.080,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_45.pddl,1,1,both_success,success,700.710,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_46.pddl,1,1,both_success,success,808.810,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_47.pddl,1,1,both_success,success,971.510,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_48.pddl,1,1,both_success,success,1043.540,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_49.pddl,1,1,both_success,success,1167.390,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_50.pddl,1,1,both_success,success,1534.490,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_51.pddl,1,1,both_success,success,1942.080,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_52.pddl,1,1,both_success,success,1717.720,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_53.pddl,1,1,both_success,success,1846.930,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_54.pddl,1,1,both_success,success,2097.760,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_55.pddl,1,1,both_success,success,2261.030,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_56.pddl,1,1,both_success,success,2617.020,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_57.pddl,1,1,both_success,success,3284.390,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_58.pddl,1,1,both_success,success,3638.460,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_59.pddl,1,1,both_success,success,3343.280,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
2082152039,fz_instance_60.pddl,1,1,both_success,success,3054.610,20465166,20649850,COMPLETED,COMPLETED,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465166_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20430423_e0000.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649850_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430423_e0000.txt
1510771779,fz_instance_2.pddl,1,1,both_success,success,9.550,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_3.pddl,1,1,both_success,success,11.890,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_4.pddl,1,1,both_success,success,11.290,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_5.pddl,1,1,both_success,success,11.370,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_6.pddl,1,1,both_success,success,12.060,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_7.pddl,1,1,both_success,success,13.560,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_8.pddl,1,1,both_success,success,13.300,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_9.pddl,1,1,both_success,success,16.810,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_10.pddl,1,1,both_success,success,18.810,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_11.pddl,1,1,both_success,success,23.080,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_12.pddl,1,1,both_success,success,23.120,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_13.pddl,1,1,both_success,success,29.370,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_14.pddl,1,1,both_success,success,31.090,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_15.pddl,1,1,both_success,success,33.850,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_16.pddl,1,1,both_success,success,39.440,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_17.pddl,1,1,both_success,success,42.210,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_18.pddl,1,1,both_success,success,45.470,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_19.pddl,1,1,both_success,success,53.310,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_20.pddl,1,1,both_success,success,54.480,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
1510771779,fz_instance_21.pddl,1,1,both_success,success,63.960,20465208,20649851,COMPLETED,OUT_OF_MEMORY,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465208_Ev_counters_counters_orig_novh_c.1_s1510771779_SR10P_src20430424_e0037.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649851_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430424_e0037.txt
