experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,job_id,slurm_state,source_log,recorded_instances,total_instances,unclassified_instances,recorded_successes,recorded_unsolved,recorded_timeouts,successes_le_1800s,successes_le_7200s,successes_le_21600s
MCTS-PW-COUNTERS-DIVERGENCE,pw-counters-divergence-off-534933607-sim20,counters,stage1,off,534933607,pw_kmin3,20,20863184,RUNNING,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-counters-divergence-off-534933607-sim20_20863184.out,53,,,21,32,0,19,21,21
MCTS-PW-COUNTERS-DIVERGENCE,pw-counters-divergence-off-534933607-sim70,counters,stage1,off,534933607,pw_kmin3,70,20863185,RUNNING,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-counters-divergence-off-534933607-sim70_20863185.out,32,,,21,0,11,19,20,21
MCTS-PW-COUNTERS-DIVERGENCE,pw-counters-divergence-off-923500475-sim20,counters,stage1,off,923500475,pw_kmin3,20,20863186,RUNNING,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-counters-divergence-off-923500475-sim20_20863186.out,53,,,48,0,5,32,41,48
MCTS-PW-COUNTERS-DIVERGENCE,pw-counters-divergence-off-923500475-sim70,counters,stage1,off,923500475,pw_kmin3,70,20863187,RUNNING,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-counters-divergence-off-923500475-sim70_20863187.out,32,,,21,0,11,18,20,21
MCTS-PW-COUNTERS-DIVERGENCE,pw-counters-divergence-off-2082152039-sim20,counters,stage1,off,2082152039,pw_kmin3,20,20863188,RUNNING,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-counters-divergence-off-2082152039-sim20_20863188.out,53,,,18,35,0,18,18,18
MCTS-PW-COUNTERS-DIVERGENCE,pw-counters-divergence-off-2082152039-sim70,counters,stage1,off,2082152039,pw_kmin3,70,20863189,RUNNING,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-counters-divergence-off-2082152039-sim70_20863189.out,28,,,19,0,9,19,19,19
