experiment_id,manifest_id,domain,value_head,seed,stage,mainstream_lineage,source_checkpoint,source_training_job_id,snapshot_epoch,policy_score,matched_fixed_width,iterations,pw_min_width,pw_c,pw_alpha,terminal_safe,workers,cpus,memory,time_limit,instance_timeout,teacher,status,notes
MCTS-PW70-TEN-SEED,pw70-ten-rover-off-1239739722-s1,rover,off,1239739722,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:53.790681/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-7d9a779/snapshots/snapshot_53_0.625",20401251,53,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-off-1472491096-s1,rover,off,1472491096,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:53.487389/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-43e0a7a/snapshots/snapshot_64_0.750",20401252,64,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-off-1510771779-s1,rover,off,1510771779,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633224/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-17cc32a/snapshots/snapshot_48_0.750",20401255,48,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-off-1972442430-s1,rover,off,1972442430,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633180/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-72aea46/snapshots/snapshot_235_0.500",20401257,235,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-off-2082152039-s1,rover,off,2082152039,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:08.633221/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-faf7d6/snapshots/snapshot_21_0.250",20401254,21,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-on-1239739722-s1,rover,on,1239739722,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:54.950169/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905448-7d9a779/snapshots/snapshot_112_0.625",20401241,112,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-on-1472491096-s1,rover,on,1472491096,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:12:54.279631/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-43e0a7a/snapshots/snapshot_115_0.750",20401242,115,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-on-1510771779-s1,rover,on,1510771779,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:12:54.279636/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-17cc32a/snapshots/snapshot_90_0.750",20401245,90,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-on-1972442430-s1,rover,on,1972442430,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:13:01.854070/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-72aea46/snapshots/snapshot_71_0.750",20401247,71,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
MCTS-PW70-TEN-SEED,pw70-ten-rover-on-2082152039-s1,rover,on,2082152039,stage1,MAIN-VAL,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture_2.rover-2026-08-20T18:12:54.279723/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[518400]-04905447-faf7d6/snapshots/snapshot_77_0.750",20401244,77,4,20,70,3,0.6,0.5,true,3,6,120G,3-00:00:00,21600,hmrp-ha-gbfs,ready-low-priority,Complete all ten original seeds; five new seeds per cell. Existing five retained. No outcome-based seed selection.
