experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
MCTS-PW-CROSS-DOMAIN,pw-kmin3-block_grouping-off-1963100312-s1,block_grouping,stage1,off,1963100312,pw_kmin3,20,18,5,20726010,20401187,44,,COMPLETED,13:14:03,15.0,20,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-block_grouping-off-1963100312-s1_20726010.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-block_grouping-off-2011206605-s1,block_grouping,stage1,off,2011206605,pw_kmin3,20,15,5,20726011,20401188,40,,COMPLETED,11:38:31,15.0,20,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-block_grouping-off-2011206605-s1_20726011.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-block_grouping-on-1963100312-s1,block_grouping,stage1,on,1963100312,pw_kmin3,20,17,5,20726012,20401177,4,,COMPLETED,08:30:04,18.0,20,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-block_grouping-on-1963100312-s1_20726012.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-block_grouping-on-2011206605-s1,block_grouping,stage1,on,2011206605,pw_kmin3,20,17,5,20726013,20401178,26,,COMPLETED,10:14:46,18.0,20,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-block_grouping-on-2011206605-s1_20726013.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-off-1963100312-s1,counters,stage1,off,1963100312,pw_kmin3,20,17,5,20726014,20401258,101,,RUNNING,19:02:17,,,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-off-1963100312-s1_20726014.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-off-1963100312-s2,counters,stage2,off,1963100312,pw_kmin3,20,59,5,20726015,20430416,33,,COMPLETED,03:46:43,59.0,59,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-off-1963100312-s2_20726015.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-off-2011206605-s1,counters,stage1,off,2011206605,pw_kmin3,20,19,5,20726016,20401259,37,,RUNNING,19:02:17,,,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-off-2011206605-s1_20726016.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-off-2011206605-s2,counters,stage2,off,2011206605,pw_kmin3,20,,5,20726017,20430417,12,,RUNNING,19:02:17,,,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-off-2011206605-s2_20726017.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-on-1963100312-s1,counters,stage1,on,1963100312,pw_kmin3,20,3,5,20726018,20401268,204,,RUNNING,19:02:17,,,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-on-1963100312-s1_20726018.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-on-1963100312-s2,counters,stage2,on,1963100312,pw_kmin3,20,,5,20726019,20430427,0,,RUNNING,19:02:17,,,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-on-1963100312-s2_20726019.out
MCTS-PW-CROSS-DOMAIN,pw-kmin3-counters-on-2011206605-s1,counters,stage1,on,2011206605,pw_kmin3,20,7,5,20726020,20401269,9,,COMPLETED,17:56:47,13.0,59,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/pw-kmin3-counters-on-2011206605-s1_20726020.out
