bytes|mtime|path
156064885|2026-06-11T20:51:11.9158255840+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T02:41:51.315286/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803716-1c80318/run-info/stdout
156064885|2026-06-11T20:51:11.9158255840+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T02:41:51.315286/runs/46b15160ddfe8804dc34827873db5270/stdout
155821020|2026-06-11T15:14:09.6984530330+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:09.543882/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803583-6aa7999/run-info/stdout
155821020|2026-06-11T15:14:09.6984530330+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:09.543882/runs/28b5a056c4b35c4dda693e9e105b85de/stdout
155248283|2026-06-11T13:17:05.4481112890+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:30:09.490878/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803584-680349b/run-info/stdout
155248283|2026-06-11T13:17:05.4481112890+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:30:09.490878/runs/54627500d94e9fae551adb4cd2bcc296/stdout
148618815|2026-06-11T10:09:33.5396965310+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:30:09.490917/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803584-1c80318/run-info/stdout
148618815|2026-06-11T10:09:33.5396965310+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:30:09.490917/runs/d0e02b7b1427e902fc05b25fd58bcc1e/stdout
148509655|2026-06-11T12:47:41.2893200630+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:30:09.490829/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803584-152bf89/run-info/stdout
148509655|2026-06-11T12:47:41.2893200630+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:30:09.490829/runs/83fecb0f093db46b2b4c8cdf4312fcf8/stdout
148148790|2026-06-11T11:56:16.8348693480+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:37.783136/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803583-3ab5a39/run-info/stdout
148148790|2026-06-11T11:56:16.8348693480+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:37.783136/runs/108fcf9ffa3da195558d1ab90b1ac1da/stdout
146966814|2026-06-09T23:48:42.7668642150+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-09T14:27:29.237726/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04801541-3cbe346/run-info/stdout
146966814|2026-06-09T23:48:42.7668642150+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-09T14:27:29.237726/runs/a45b01b612aa19016308a0bcaaaa2c24/stdout
145899224|2025-07-03T15:16:03.0109787960+0300|/home/hersco/original-nu-asnets/numeric-asnets/.devcontainer/downward/builds/release/bin/downward
145733672|2025-06-11T12:53:20.8865693090+0300|/home/hersco/original-nu-asnets/numeric-asnets/downward/builds/release/bin/downward
145231515|2026-08-21T02:19:47.6083077790+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-08-11T11:20:52.036184/P[domain,fz_instance_2,fz_instance_3,fz_instance_...]-S[0.003,50,enhsp-hmrp-ha-ht-gbfs]-MO[]-T[561600]-04902122-1c80318/run-info/stdout
145231515|2026-08-21T02:19:47.6083077790+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-08-11T11:20:52.036184/runs/c169b0ac117586818fe4319919355f5e/stdout
143487538|2026-08-20T22:36:49.9174726910+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-08-11T11:21:39.723699/runs/d54ce4219b590d97b9574a514017e38c/stdout
141171237|2026-06-11T08:56:25.9282599130+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:28:54.322778/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803582-7857dd9/run-info/stdout
141171237|2026-06-11T08:56:25.9282599130+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:28:54.322778/runs/2e34569e15423c4623e2e101f3dfe378/stdout
141037755|2026-06-11T14:05:20.5624769480+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:00.388105/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803583-624ae24/run-info/stdout
141037755|2026-06-11T14:05:20.5624769480+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:00.388105/runs/053ae121968e949b453017e09d6aa36f/stdout
140794954|2026-08-19T05:35:38.3804399760+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_mcts-2026-08-09T16:06:24.906314/P[domain,instance_2,instance_3,instance_4,instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04901447-1c80318/run-info/stdout
140794954|2026-08-19T05:35:38.3804399760+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_mcts-2026-08-09T16:06:24.906314/runs/6c2aeab1375117f83f01392c665bf2b5/stdout
140524011|2026-08-19T09:05:55.0928951140+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/runs/e87cbcfd2f53b11b407cdf919c27209a/stdout
138854896|2026-06-11T13:36:46.7446709850+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:00.388028/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04803583-1c80318/run-info/stdout
138854896|2026-06-11T13:36:46.7446709850+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-11T00:29:00.388028/runs/68630c1776ba41e7f488597a5b613382/stdout
138352319|2026-08-19T14:56:54.7163858940+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/P[domain,instance_5_25_6_1,instance_7_10_2_1,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04903761-5d3a623/run-info/stdout
138352319|2026-08-19T14:56:54.7163858940+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/runs/77420297945af65f19bbc00b9e936d64/stdout
138352159|2026-08-19T15:18:00.2706849220+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/P[domain,instance_5_25_6_1,instance_7_10_2_1,inst...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04903761-1c80318/run-info/stdout
138352159|2026-08-19T15:18:00.2706849220+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/runs/59657545e85b65bfb15b8ad61f30faf6/stdout
131255252|2026-06-09T03:30:44.3044791360+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-09T01:10:39.172487/P[domain,fz_instance_4,inv_instance_4,rnd_instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04800744-3cbe346/run-info/stdout
131255252|2026-06-09T03:30:44.3044791360+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-09T01:10:39.172487/runs/762e63a1989224be8913162e2ed4e131/stdout
130443475|2026-08-19T17:07:25.8417878320+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_mcts-2026-08-09T16:06:24.906314/P[domain,instance_2,instance_3,instance_4,instanc...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04902138-1c80318/run-info/stdout
130443475|2026-08-19T17:07:25.8417878320+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_mcts-2026-08-09T16:06:24.906314/runs/53f99fb131962e3e8431c463abb5259a/stdout
130420936|2025-07-05T17:25:45.8079046910+0300|/home/hersco/original-nu-asnets/numeric-asnets/venv-asnets/lib/python3.10/site-packages/nvidia/cudnn/lib/libcudnn_adv_infer.so.8
130316019|2026-08-19T16:07:26.4305691650+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/runs/4d2b9220d0added4f66dd18825e14041/stdout
129088616|2026-06-10T01:09:57.3620063740+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison_mcts-2026-06-09T14:27:29.237728/runs/1ac5bcd20c2d9809176d60b290a219fe/stdout
123597136|2026-08-18T21:01:50.7845343590+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.counters-experiments_numeric.architecture.actprop_2l_comparison-2025-07-22T16:32:18.456899/P[domain,fz_instance_2,fz_instance_3,fz_instance_...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04900716-1c80318/run-info/stdout
122978424|2026-08-20T03:54:17.4283270610+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.block_grouping-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-01-20T12:05:26.798164_41_hours_not_completed_properly/runs/8e3383987fc87e18f70dde98fecae4fb/stdout
122703791|2025-12-02T11:20:40.4237491390+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-29T16:21:37.653667/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525235-4974431/run-info/stdout
122703791|2025-12-02T11:20:40.4237491390+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-29T16:21:37.653667/runs/3b1c4bec1e3b70f4a93aea048fe509fa/stdout
122700412|2025-12-02T12:47:13.7192829300+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-29T16:22:13.645095/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525236-4b6a95/run-info/stdout
122700412|2025-12-02T12:47:13.7192829300+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-29T16:22:13.645095/runs/0d77bbc3fa58087a0a4ea25fe7b82e68/stdout
122694386|2025-12-06T17:25:04.5923144200+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T22:07:54.508051/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04531341-680a22b/run-info/stdout
122694386|2025-12-06T17:25:04.5923144200+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T22:07:54.508051/runs/8ad7857da3fee27e5afeb0c62f2b2aec/stdout
122645550|2025-12-07T01:26:43.5308624520+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T22:08:58.790572/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04531343-3618c1c/run-info/stdout
122645550|2025-12-07T01:26:43.5308624520+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T22:08:58.790572/runs/7cf47c9d9330007debc1fa7d0fdaa8ef/stdout
122645032|2025-12-06T10:20:59.4895389400+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-12-02T14:02:28.119700/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04529416-53323ff/run-info/stdout
122645032|2025-12-06T10:20:59.4895389400+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-12-02T14:02:28.119700/runs/35db2d4a0e51c6d905a7481ccafc17f3/stdout
122641728|2025-12-02T09:53:25.5093366630+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-29T16:21:37.653589/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04525235-74efc22/run-info/stdout
122641728|2025-12-02T09:53:25.5093366630+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-29T16:21:37.653589/runs/3c7890d50856ce1bfa36b5917d271161/stdout
122602172|2025-12-06T17:27:52.7149138000+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T22:13:01.503591/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04531347-6edfed5/run-info/stdout
122602172|2025-12-06T17:27:52.7149138000+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T22:13:01.503591/runs/3134998ddb87445748803e1d2ff38c5b/stdout
122572381|2025-11-28T14:36:03.7477390850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:23.360130/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-252d507/run-info/stdout
122572381|2025-11-28T14:36:03.7477390850+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:23.360130/runs/93264019b979759450c27004b8aa50ca/stdout
122571909|2025-11-28T11:02:58.2084310380+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:37.485432/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-af594f/run-info/stdout
122571909|2025-11-28T11:02:58.2084310380+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:37.485432/runs/88c96ca03d00920efa0581b1e1c0a511/stdout
122544316|2025-12-06T19:40:26.0021568180+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T23:57:41.997338/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04531451-62a8836/run-info/stdout
122544316|2025-12-06T19:40:26.0021568180+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_mcts-2025-12-03T23:57:41.997338/runs/e17d01c5fe30de9709c3a400ea674246/stdout
122520731|2025-11-28T10:53:30.3796278340+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:23.360064/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-252d507/run-info/stdout
122520731|2025-11-28T10:53:30.3796278340+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:23.360064/runs/87dd282056e5d95af8667061fdb3e2aa/stdout
122518026|2025-11-28T13:28:15.6354644860+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:37.485399/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04522351-2deff68/run-info/stdout
122518026|2025-11-28T13:28:15.6354644860+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-27T16:17:37.485399/runs/1999145353ca00664585e43aa43b4fc0/stdout
122478029|2025-11-19T13:02:23.5010509570+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:39.711954/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509509-4bf2985/run-info/stdout
122478029|2025-11-19T13:02:23.5010509570+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:39.711954/runs/949ada279df88088b40b778c1818d86b/stdout
122476374|2025-11-19T12:44:32.7019721000+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:39.711948/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509509-4bf2985/run-info/stdout
122476374|2025-11-19T12:44:32.7019721000+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:39.711948/runs/d1980da7318e5e125adbe377228001d0/stdout
122465542|2025-11-19T09:45:12.7438437300+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:55.434182/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04509510-3cdf764/run-info/stdout
122465542|2025-11-19T09:45:12.7438437300+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-18T18:15:55.434182/runs/0d6e1c3fcacdd2dab42fc40e1d7d7f1f/stdout
122354360|2025-11-18T14:08:58.5908722600+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:05:52.106960/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508299-7b6e5c6/run-info/stdout
122354360|2025-11-18T14:08:58.5908722600+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:05:52.106960/runs/4a1fcf1441c58390041a11c89bf52486/stdout
122342921|2025-11-18T18:56:12.9697890710+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:05:52.106989/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508299-7b6e5c6/run-info/stdout
122342921|2025-11-18T18:56:12.9697890710+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:05:52.106989/runs/3b8fa366992d38029475d2e322cbcf1f/stdout
122323576|2025-11-18T14:28:04.6072387730+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:04:52.469431/P[domain,pfile1,pfile2,pfile3,pfile4,pfile5,pfile6]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04508298-2233385/run-info/stdout
122323576|2025-11-18T14:28:04.6072387730+0200|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.zenotravel-experiments_numeric.architecture.actprop_2l_comparison_dynamic-2025-11-17T22:04:52.469431/runs/64321459d2b0afe7eda6004d51e24baa/stdout
121893481|2026-08-19T17:10:43.8132692710+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2026-07-19T21:08:15.359087/P[domain,instance_2,instance_3,instance_4,instanc...]-S[0.003,50,enhsp-hadd-gbfs]-MO[]-T[561600]-04902137-1c80318/run-info/stdout
121893481|2026-08-19T17:10:43.8132692710+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2026-07-19T21:08:15.359087/runs/6ba66c48f894913d36381ba47f2ab8a6/stdout
121126456|2025-07-05T17:25:49.9839631820+0300|/home/hersco/original-nu-asnets/numeric-asnets/venv-asnets/lib/python3.10/site-packages/nvidia/cudnn/lib/libcudnn_adv_train.so.8
121041251|2026-08-18T17:28:59.3308531940+0300|/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture.actprop_2l_fluent_dynamic-2026-07-19T21:08:15.359087/P[domain,instance_2,instance_3,instance_4,instanc...]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[561600]-04900716-1c80318/run-info/stdout
