csv_path,rows,classification,result_like,provenance_fields,provenance_status,parse_state,sha256
experiment_tracking/additional_results_20260906.csv,7,historical_or_supporting,1,job_id;job_name;logged_timeouts;log_path;completion_record_path,inline_or_pointer_present,ok,3dd2cb0f4f1f20378dd91aedf868b912e250f3e59df6ac49091e37947aea7f8c
experiment_tracking/advisor_audit_20260830/cluster_workload.csv,21,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,8e00461f9da1f3e657c7d0e60b7273a1ddde1c598e8bf05b722ac672ba5fafe6
experiment_tracking/advisor_audit_20260830/experiment_status.csv,62,historical_or_supporting,0,running_jobs;ordinary_pending_jobs;held_jobs,inline_or_pointer_present,ok,1c3924c0c7275f08c23bd801816ae4331321e30eda4bf6bf709f5ce2725d2f6a
experiment_tracking/advisor_audit_20260830/improvement_priorities.csv,29,historical_or_supporting,0,,not_a_result_table,ok,2de0297957cc243421a9a5b3a9786d4a4b5815d1d0110dcaae8f01249741c883
experiment_tracking/advisor_audit_20260830/rq_results.csv,30,historical_or_supporting,1,,legacy_gap_not_primary,ok,48586bb9be7ba054c04a9e3c3575e5bc50370435cdbcd6df749a8904b7b5672e
experiment_tracking/advisor_audit_20260830/story_holes.csv,20,historical_or_supporting,0,,not_a_result_table,ok,0666dd90c1c5a4bfd2c1545951c1b98c5dba909b4dd8a49b1ea867a64a4ad2c7
experiment_tracking/advisor_figures/mainstream_stage1_stage2_forest_data.csv,20,historical_or_supporting,1,source_results_file,inline_or_pointer_present,ok,6326f65b92b8ddecb4d8b56a7ea907feaeb4be4ab724bbf2314ea81c7808b21c
experiment_tracking/advisor_figures/pw_kmin3_30min_sensitivity.csv,9,historical_or_supporting,1,mean_whole_job_runtime_seconds,inline_or_pointer_present,ok,b97bf46fa96fa707eb4c69db12963e9293399577603bd8fceaea5b5ceac85bb0
experiment_tracking/advisor_figures/pw_kmin3_over_30m_instances.csv,2,historical_or_supporting,1,job_id;source_log,inline_or_pointer_present,ok,a176846c248531a0f27d0750c0de4dd19ca440cb611e81886c3415f8e8cc8e1d
experiment_tracking/advisor_followup_20260910/counters_policy_mcts_failure_global.csv,20,current_canonical,1,mcts_job_id;policy_job_id;policy_log;mcts_completion_ledger,inline_or_pointer_present,ok,1c8ac22a7b4814a78038c9fb23af27cfca4e9dafbdea4159410d3077cea76dc0
experiment_tracking/advisor_followup_20260910/counters_visit_audit_manifest.csv,2,current_canonical,0,policy_checkpoint_source;reference_policy_log;submitted_job_id;submitted_output_log,inline_or_pointer_present,ok,aa6c74dd670a5102c50254826632e1c9df9f3372127b61875a252df21b524692
experiment_tracking/advisor_followup_20260910/fo_stage2_validation_partial_recovery_manifest.csv,3,current_canonical,0,source_job_id;checkpoint;source_completion;failed_signature_job_id;submitted_job_id;submitted_output_log,inline_or_pointer_present,ok,b3ed886abec2ed21c8a1210e76325a2a2559cc13b4ec8c78dcbecf764bc2f37e
experiment_tracking/advisor_followup_20260910/generator_comparison.csv,6,current_canonical,1,source,inline_or_pointer_present,ok,306c8d07ea0272bb582eb97ded2d58059dfa31e3351eadc298f6cc85b34e5a20
experiment_tracking/advisor_followup_20260910/generator_distribution_instances.csv,140,current_canonical,0,path,inline_or_pointer_present,ok,410c5db821f0656c7e4a34b55e08df84313c8dc9ff51eb699f843561cfef9406
experiment_tracking/advisor_followup_20260910/generator_distribution_summary.csv,33,current_canonical,1,row_level_provenance,inline_or_pointer_present,ok,81517bc18680f7ff2e957e9e9b817599da2a858be90656272eeb56c3973f3c0c
experiment_tracking/advisor_followup_20260910/paper_to_thesis_change_inventory.csv,17,current_canonical,1,code_or_result_source,inline_or_pointer_present,ok,58ec4e7dd237ca3715f00102027abc87cba3f6224879da8ebe01546957a34d32
experiment_tracking/advisor_followup_20260910/proposed_job_plan.csv,6,current_canonical,1,job_type;slurm_jobs;cpus_per_job;ram_gib_per_job;walltime_per_job,inline_or_pointer_present,ok,059d7f3c80907ca39d890ce40c437130d68980820ef897b939f579b808b8874a
experiment_tracking/advisor_followup_20260910/reproducibility_publication_manifest.csv,11,current_canonical,0,authoritative_source;contains_direct_job_or_log_provenance;target_repository_path,inline_or_pointer_present,ok,f409f9474213343c63ae63b947769c1cd9a5f90347a238cd34b08962133b8e9e
experiment_tracking/advisor_followup_20260910/rq_primary_validation_led.csv,123,current_canonical,1,row_level_provenance,inline_or_pointer_present,ok,2961fb76c87c5898451304e13d3e2284558aa867aa40d4ff88b65e7bba40972c
experiment_tracking/advisor_followup_20260910/terminal_led_archive_index.csv,20,current_canonical,0,source,inline_or_pointer_present,ok,5d2db04485feb84444c6cff147615fff1e7a0a13b4fa6ff59ef84774d576f05a
experiment_tracking/advisor_followup_20260910/yarin_external_results_latest.csv,12,current_canonical,1,source_policy_job_id;source_test_score;external_array_job_id;source_test_log;external_log,inline_or_pointer_present,ok,3a4d1fd27c1ca59519946b344d603fe9556b6e846bb88889344486114fc464a8
experiment_tracking/advisor_followup_20260910/yarin_external_screen_manifest.csv,12,current_canonical,0,source_training_job_id;source_policy_job_id;source_checkpoint;source_result_row,inline_or_pointer_present,ok,0a72735e8a524f53ca6b153d110149f067de3e254a119fdcb7a69db1272b6790
experiment_tracking/advisor_meeting_20260910/after_review/01_domain_scorecard_by_vh.csv,18,historical_or_supporting,0,row_level_provenance,inline_or_pointer_present,ok,8cdb7037eaeb7ea774f6cc0bfa4b03564f18dc71576ac4fd4e8a9c3d22f22be9
experiment_tracking/advisor_meeting_20260910/artifact_index.csv,9,historical_or_supporting,0,job_log_provenance,inline_or_pointer_present,ok,af7eef0e55e3e3124d971d405787cd4b028efc4343b6d2a609dbfc73e97247f8
experiment_tracking/advisor_meeting_20260910/before_review/01_domain_scorecard.csv,9,historical_or_supporting,0,row_level_provenance,inline_or_pointer_present,ok,aa076cfd3e6e658fbf1d81807b6461ffe1231a7d30c6c66dab71b246a122706c
experiment_tracking/advisor_meeting_20260910/before_review/02_two_stage_learning_dynamics.csv,708,historical_or_supporting,1,,legacy_gap_not_primary,ok,28615a52b6a6fc30eafc8aea1a21f841865ccec4a29b5189a3866758dbb71a3f
experiment_tracking/advisor_meeting_20260910/before_review/03_mcts_cutoff_forest.csv,81,historical_or_supporting,1,row_level_provenance,inline_or_pointer_present,ok,8307ad125ffae43703e413e829cbbb608508043f54e75f0156f5de248a1416d2
experiment_tracking/advisor_meeting_20260910/before_review/04_preserve3_validation_seed_robustness.csv,60,historical_or_supporting,0,stage1_evaluation_log;stage1_training_log;stage2_evaluation_log;stage2_training_job_id,inline_or_pointer_present,ok,3814da36e74d5dce9382fd810599754f70f5dc2d3d44cd41c003af3bddf068aa
experiment_tracking/advisor_meeting_20260910/before_review/05_mprime_validation_problem.csv,6,historical_or_supporting,1,fraction_checkpoints_tied_at_validation_max;source,inline_or_pointer_present,ok,5d0e1d0560a82e12138950535632c2d4c916b07d89126ec45f59d39a3cedae4e
experiment_tracking/anchor_kl_control_live_progress_20260909.csv,2,historical_or_supporting,1,job_id;source_training_log,inline_or_pointer_present,ok,cb6ba8dd644d7ea03dc4af048a48bf5626e324e5d517ab9197b5f247f2ce167a
experiment_tracking/anchor_kl_control_manifest.csv,12,historical_or_supporting,0,manifest_id;source_role;source_evidence,inline_or_pointer_present,ok,0f82da46e76e3dd7127fc943fb28f063d41706ab6fe95af4b53732e939eaf193
experiment_tracking/anchor_kl_control_progress_latest.csv,120,current_canonical,1,job_id;constant_job_id;path,inline_or_pointer_present,ok,cc68747e7d9ff0f022a7846bafcdeb86f15b62f6d46ea910e35527f78273915c
experiment_tracking/anchor_kl_control_summary_latest.csv,2,current_canonical,0,job_id;source_log,inline_or_pointer_present,ok,0f85e19888b4fe02fc73ab3907371a6b33a76832cf7b2b22c006ccff233731fe
experiment_tracking/anchor_kl_control_tpp_screen_20260908.csv,2,historical_or_supporting,0,manifest_id;existing_constant_job_id;source_training_job_id;source_epoch;source_checkpoint;slurm_job_id;output_log,inline_or_pointer_present,ok,3c7692873abd7af0a2cd390a5d05f694788c0a6835f12273581349ea94a4c76e
experiment_tracking/anchor_kl_epoch0_policy_eval_20260909.csv,7,historical_or_supporting,0,training_job_id;checkpoint;evaluation_job_id;source_training_log;evaluation_log,inline_or_pointer_present,ok,ff7b882102bae9a014ec43d2c7a0bee84a0b2e39e6caaef3e8fef9bc86266a1f
experiment_tracking/anchor_kl_epoch0_policy_results_latest.csv,2,current_canonical,1,training_job_id;evaluation_job_id;source_training_log;source_evaluation_log,inline_or_pointer_present,ok,22ca7ae81e7078569c325c58376643be0598917b1c21f4262ecfe5a224843a5b
experiment_tracking/approved_recovery_actions_20260901.csv,5,historical_or_supporting,0,resources,inline_or_pointer_present,ok,acb778045c0ebbf52526c3b450b171823f5b173d5ae8fb8afd6f0da1e1dafa51
experiment_tracking/best_configuration_by_domain_20260907.csv,9,historical_or_supporting,0,row_level_provenance,inline_or_pointer_present,ok,f2f1d4419056650e3c6f13b5871e9064aa24837baf695e943958673245ba8f77
experiment_tracking/best_configuration_by_domain_latest.csv,9,current_canonical,0,row_level_provenance,inline_or_pointer_present,ok,f3650e5f150ce31482b7e65af01a0a1e93c5a7fe8f00ad76f5c281fa5f8b9d54
experiment_tracking/bg_validation_mcts_provenance_20260905.csv,20,historical_or_supporting,1,job_id;job_name;logged_timeouts;log_path;completion_record_path,inline_or_pointer_present,ok,da90cdbf1cf01a3fbaae65b6fd8db4a3e448656682cc447ac1262c32032b58c8
experiment_tracking/cluster_refresh_attempt_latest.csv,1,current_canonical,0,,not_a_result_table,ok,1e51e62d156ea2d9f8c7cc770387317e55c31d255146fed7e4a177cbc13e21c8
experiment_tracking/cluster_refresh_attempts_20260831.csv,3,historical_or_supporting,0,,not_a_result_table,ok,fba16d14f172733e3a8b1ee1dcce0727211a7eae657ee5d923b8a95951587ffb
experiment_tracking/cluster_workload_20260901_1602.csv,16,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,9dfb4517e2d6e866a475b22850194d4a9fd34adaf027745bc8c76d2aa4c6a46c
experiment_tracking/cluster_workload_20260901_1945.csv,13,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,aeff1303dd21e57d7e0eb6f20e296bbf0c6999f400181990dc02bb9761c716fb
experiment_tracking/cluster_workload_20260901_2304.csv,14,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,9954dd8d4e07e081f4e5873c8cbb2f3eb96c83a0e663fe8ddfac77f0df4beaf6
experiment_tracking/cluster_workload_20260902_0050.csv,13,historical_or_supporting,0,jobs,inline_or_pointer_present,ok,4b44486e1456948c922ca4b5f1133fb511a859611b8337a3e25884da6a658c2b
experiment_tracking/cluster_workload_20260906.csv,44,historical_or_supporting,0,job_id;job_name;log_path,inline_or_pointer_present,ok,c1fb1cf6305d825bfb5950870924c4f60dfc73ca93dd201edbdffe255a1c941f
experiment_tracking/cluster_workload_20260907.csv,18,historical_or_supporting,0,job_id;job_name;log_path,inline_or_pointer_present,ok,552727d6d06368ee87ad293da8fc0b599f8ddf2deeb6402e352c553374540b58
experiment_tracking/cluster_workload_latest.csv,8,current_canonical,0,job_id;job_name;array_job_id;scheduler_source,inline_or_pointer_present,ok,4c4a6879888faac7f3b08cb7c19f80e48b758fd3f1d3dd7ffb762a33038018e1
experiment_tracking/cluster_workload_summary_20260905_1314.csv,11,historical_or_supporting,0,jobs;scheduler_source,inline_or_pointer_present,ok,405e3faf044aacb49c2a0514f9a07be53705e48730952fbf0286e888f51b059e
experiment_tracking/cluster_workload_summary_latest.csv,4,current_canonical,0,jobs;scheduler_source,inline_or_pointer_present,ok,ce3277c124854b0b2a837917a3f4411f8e55bd24322242ed5d5917f6ed684a82
experiment_tracking/counters_terminal_stage2_narrow_seed_results_latest.csv,20,current_canonical,1,mcts_job_id;source_training_job;source_policy_job;source_policy_log;source_mcts_log,inline_or_pointer_present,ok,ddee173364372059c7138cfcf77805b59cb42e9159869b770e23fb30c3b063cc
experiment_tracking/counters_terminal_stage2_narrow_statistics_latest.csv,2,current_canonical,1,row_level_provenance,inline_or_pointer_present,ok,f08ef203d6da33af8a6f0665f03631d8025e08fda1b2893505806f491b917774
experiment_tracking/dependency_controllers_20260831.csv,7,historical_or_supporting,0,job_id,inline_or_pointer_present,ok,70492296dc544dd53317a174822ea166122526d601e315f28340424a46b0a40b
experiment_tracking/dependency_controllers_latest.csv,5,current_canonical,0,job_id;source_scheduler;source_controller_log,inline_or_pointer_present,ok,613af8aa92ff98d1606024c4bd0891d5e2b4a7c1f7a6f87d49c5c28001d54c77
experiment_tracking/documentation_redundancy_audit_latest.csv,7,current_canonical,0,paths,inline_or_pointer_present,ok,21a6167b88a713327f38efb18677d8b202c0bfc15ff6dc3552a63d304c712164
experiment_tracking/domain_test_order_20260907.csv,4,historical_or_supporting,0,logical_basis,inline_or_pointer_present,ok,d0f3b542a8199b7538ae9e40e4c9762a3f33fe0264cab077def4d155b74ac078
experiment_tracking/drone_endpoint_mcts_paired_results.csv,24,historical_or_supporting,1,policy_log;mcts_log,inline_or_pointer_present,ok,e8630beef4507e7f02990ca348e008694144a4ed43a4991699c6cf07e9847d98
experiment_tracking/drone_endpoint_mcts_results.csv,27,historical_or_supporting,1,job_id;job_name;source_training_job_id;source_evaluation_log;source_training_log,inline_or_pointer_present,ok,5449d2ee77100733aa6b233be3a51ab0224712e14eb743fdb3f5f034cd9c3733
experiment_tracking/drone_endpoint_mcts_summary.csv,4,historical_or_supporting,1,,legacy_gap_not_primary,ok,28e5384a19b2ca7e0cad3237f6f2f47fa5035b48450772d1b880788b90accfdd
experiment_tracking/drone_mcts_release_20260828.csv,27,historical_or_supporting,0,job_id,inline_or_pointer_present,ok,21160b37701d8923cf20e066743f1bee100e158c222b34ed444771483ff40bf7
experiment_tracking/dynamic_experiment_jobs_latest.csv,76,current_canonical,1,job_id;job_name;source_evaluation_log;source_completion_ledgers,inline_or_pointer_present,ok,6c9f5372066dc12f0c1ddfa26e11933fa97e1ee891b2f9042aff2ed554688f9c
experiment_tracking/evaluation_coverage_plan.csv,14,historical_or_supporting,0,,not_a_result_table,ok,c50c9406ec1ca7c294d978d7c795985806e6fca26e5f4b6b739a16a9efbddac1
experiment_tracking/experiment_catalog_latest.csv,42,current_canonical,0,manifest_path;live_jobs,inline_or_pointer_present,ok,3f7da585637b45b9324ba1bebf82835b98f57869384a3ac143deb53140146eff
experiment_tracking/experiment_registry.csv,42,current_canonical,0,manifest_path,inline_or_pointer_present,ok,33c701db4e7434b79266b58c02ae29062e6dc67f9c2ef9bb5476a8c94cd85ac4
experiment_tracking/experiment_results.csv,860,historical_or_supporting,1,source_training_job_id;checkpoint;job_id;unprocessed_after_job_end;source_training_log;source_evaluation_log;source_validation_log;alternate_valid_job_ids;alternate_valid_log_paths,inline_or_pointer_present,ok,aaa4440d5ab52c6cee87d7d25855409b1746c297e8236a1ac82556c7159aa864
experiment_tracking/experiment_statistics.csv,114,historical_or_supporting,1,source_results_file,inline_or_pointer_present,ok,323bfeac5dd8dd32d1b99e88d0542332626050ad497e67e719cba7aded5aedf3
experiment_tracking/experiments.csv,42,current_canonical,0,manifest_path,inline_or_pointer_present,ok,33c701db4e7434b79266b58c02ae29062e6dc67f9c2ef9bb5476a8c94cd85ac4
experiment_tracking/fo_job20559567_dedup_val_summary_20260905.csv,4,historical_or_supporting,0,,not_a_result_table,ok,3152c25ff487607834a10e4fb8216017149b8d1e1e248a972c2cc3389f265942
experiment_tracking/fo_terminal_mcts_provenance_20260905.csv,20,historical_or_supporting,1,job_id;job_name;logged_timeouts;log_path;completion_record_path,inline_or_pointer_present,ok,aa2a54254efc35e083d8d350f82dd94e931a38e4ce79642ad317c0378628a87c
experiment_tracking/fo_terminal_stage2_mcts_reconciliation_20260903.csv,79,historical_or_supporting,1,job_id;job_name;source_training_job_id;source_evaluation_log;source_training_log,inline_or_pointer_present,ok,759224050424d6579a07a98b5981ad07c2c7109b70cacadf318fd9f96eb63cb4
experiment_tracking/fo_terminal_stage2_mcts_terminal_results_20260903.csv,7,historical_or_supporting,1,job_id;source_training_job_id;source_checkpoint;source_training_log;source_policy_log;source_mcts_log,inline_or_pointer_present,ok,97422d86eebe1af0b029cec37569fd157b7ec46f0e6797481c048d84ad60258c
experiment_tracking/fo_terminal_stage2_mcts_terminal_summary_20260903.csv,2,historical_or_supporting,1,,legacy_gap_not_primary,ok,d1c2d8cc37475b02bb939d26499411f5131c3fadf9c4470adf42bbcfd96b84a5
experiment_tracking/four_domain_preservation/delivery_anchor_evidence.csv,28,historical_or_supporting,0,manifest_id;original_job_id;final_job_id;original_log;final_log,inline_or_pointer_present,ok,35671ae5818f584a1b1e2c7d938dd1c7eb1703e5a32acea32af78f9ebb044c17
experiment_tracking/four_domain_preservation/delivery_stage2_policy_ready.csv,346,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,fa860abdb0e15f4255daa1ad496743d99af06fbd80281527b849d940cde929d0
experiment_tracking/four_domain_preservation/delivery_stage2_policy_reconciliation_20260831.csv,346,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,adbcb877a07652f929e2dfd8833d28a6d7103b39207cbcbf059fb471115bd4e7
experiment_tracking/four_domain_preservation/stable_domain_stage2_seed_pairs_20260902.csv,60,historical_or_supporting,0,stage1_evaluation_log;stage1_training_log;stage2_evaluation_log;stage2_training_job_id,inline_or_pointer_present,ok,3814da36e74d5dce9382fd810599754f70f5dc2d3d44cd41c003af3bddf068aa
experiment_tracking/four_domain_preservation/stable_domain_stage2_statistics_20260902.csv,6,historical_or_supporting,1,seed_ledger,inline_or_pointer_present,ok,aad3a78ca115e321bdbf789c53fc760165aacfe95a91c3d790e507592a146942
experiment_tracking/four_domain_preservation/stable_domain_stage2_summary_20260901.csv,6,historical_or_supporting,0,,not_a_result_table,ok,040cbbf507db711cb8212df0c0afbd5e2417a04dc7c48e2f041e0504aff45b94
experiment_tracking/four_domain_preservation/stable_domain_stage2_summary_20260902.csv,6,historical_or_supporting,0,tuning_evaluation_logs;training_provenance,inline_or_pointer_present,ok,a971da508d98ed6cced9b8b8fbf8460baff5ee8308be1cb6d67b161a4d832c15
experiment_tracking/four_domain_preservation/terminal_stage2_live_progress_20260831.csv,17,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,bfbdf65558387f3477ec1eb1345256afdc5a10f111008fab209252ee8767055c
experiment_tracking/four_domain_preservation/terminal_stage2_manifest.csv,60,historical_or_supporting,0,manifest_id;source_training_job_id;source_epoch;source_checkpoint,inline_or_pointer_present,ok,35cb0fc450d940d8b240f60db781134ecf7aaf34b735937c0183bf1b3f67ec95
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_off_continuation_overrides.csv,1,historical_or_supporting,0,manifest_id;training_logs,inline_or_pointer_present,ok,00d1c60fb6c4858db0abac09575cc84f507455bd61b6c41be72b0769bc46b4b1
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_off_curve_node_retries_20260904.csv,37,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,0089e0a5483f6f0ceb270ef9ac59f1a5ae11e89bbb5b6108f96cf5d7c6c5ce20
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_off_policy_ready_20260903.csv,213,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,348be1ac6a2dbfea4916f423c31ac7594e46e34fb1fc7e3dd19816a29faf4185
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_off_policy_retry2_20260904.csv,2,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,53872584ee246ac0399960e2d0f633ab7b64ee43bdb6a88bc4fb003a7f285de1
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_off_policy_retry_20260903.csv,2,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,43858349534fc4b52a7ad49de15499c469fccdf87651ddafedd7246d1e7995a4
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_on_policy_node_retries_20260904.csv,43,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,5ebaabdc9da6a866f2196e86c23342919755fa2dfe4ddca6e3f549a45a337c62
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_on_policy_node_retry2_20260904.csv,4,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,cb5d85ebdcbe6164feefa99094c6ff8b8c70d070f137d283149b1338f0e9d107
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_on_policy_node_retry3_20260904.csv,3,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,7ddb4f75718e3d9c732eb2d7d9365d34a92f049b68b07c5ce4c3d22073235793
experiment_tracking/four_domain_preservation/terminal_stage2_tpp_on_terminal_override_20260904.csv,1,historical_or_supporting,0,manifest_id;training_logs,inline_or_pointer_present,ok,9c7f6397fdc91018820a15b2a8af19075a00a8560e0a99d2878b63cfbc3c6728
experiment_tracking/four_domain_preservation/tpp_anchor_evidence.csv,28,historical_or_supporting,0,manifest_id;original_job_id;final_job_id;original_log;final_log,inline_or_pointer_present,ok,b21b1b5ebbcdc247e01a0e06b5fc5e0d67cf614839fabde52642469ef0f3d00e
experiment_tracking/four_domain_preservation/tpp_live_progress_20260831.csv,3,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,c041ae3cd9a6e05f61be761ab055d00938c7eeff37f09b8e048b660ddf831a41
experiment_tracking/four_domain_preservation/tpp_off_continuation_provenance_20260903.csv,1,historical_or_supporting,0,original_job_id;continuation_job_id;validation_selected_checkpoint;final_checkpoint;original_training_log;continuation_training_log;provenance_status,inline_or_pointer_present,ok,536d73a736c1f88d6f217b167ffc5c6d959182d30ca1681fd617f7b4ce248004
experiment_tracking/four_domain_preservation/tpp_stage2_policy_ready.csv,284,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,854c7914ef31a1bb65fd8132edbd51007aa06af0dec5851e8c33212fd394990b
experiment_tracking/four_domain_preservation/tpp_stage2_policy_reconciliation_20260831.csv,284,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,dc18a504ebe04f4d0edfe1c3ec91b4e33ad7a6dfbb6cc31a5919e5ab73d0ab7f
experiment_tracking/four_domain_preservation/tpp_stage2_vh_off_training_accounting_20260902.csv,8,historical_or_supporting,0,job_id;source_training_log,inline_or_pointer_present,ok,c6bf0f868919a3472c62211c39df4fb52db7487df86c033fc29244d4a4a8b97e
experiment_tracking/four_domain_preservation/tpp_stage2_vh_off_training_comparison_20260902.csv,8,historical_or_supporting,1,job_id;epochs_logged;source_training_log,inline_or_pointer_present,ok,9f696377abf24a8017ad37aa8147d7c7c32b36f7bb79ab62be06a73d3b2fcbf0
experiment_tracking/four_domain_preservation/zenotravel_anchor_evidence.csv,28,historical_or_supporting,0,manifest_id;original_job_id;final_job_id;original_log;final_log,inline_or_pointer_present,ok,765aa68a42edba9b59a49e58aeb611ef7cbfe54b0db13b88798476ea0f8ce7b8
experiment_tracking/four_domain_preservation/zenotravel_stage2_comparisons.csv,4,historical_or_supporting,1,stage2_source_endpoint,inline_or_pointer_present,ok,f439b748779e421de1762e9a5cc3c4945a4dcc42a766398b74ae574d40c0e84b
experiment_tracking/four_domain_preservation/zenotravel_stage2_global_selected_policy_results.csv,2,historical_or_supporting,1,job_id;job_name;source_training_job_id;source_evaluation_log;source_training_log,inline_or_pointer_present,ok,54db874a5e5cccdd37d51a9286fe2716be44e900e6bcc75252d1dfa42c7d76f3
experiment_tracking/four_domain_preservation/zenotravel_stage2_missing_policy_results.csv,72,historical_or_supporting,1,job_id;job_name;source_training_job_id;source_evaluation_log;source_training_log,inline_or_pointer_present,ok,1726f5f24c06e7c7da3dbea07b9bec8068a2c1e069961d3f9b49b0f37102eaff
experiment_tracking/four_domain_preservation/zenotravel_stage2_policy_results.csv,410,historical_or_supporting,1,job_id;job_name;source_training_job_id;source_evaluation_log;source_training_log,inline_or_pointer_present,ok,31840029d52c3a26354bacb2dda8c95ac66b151d2d1f10f8a8bbcf083db7fb64
experiment_tracking/held_experiment_priority_20260831.csv,11,historical_or_supporting,0,,not_a_result_table,ok,f8c3911d09bfbddc7a1c19faf146a23a0080722973fbcf3c8906459a1dadf23b
experiment_tracking/held_experiment_priority_20260903.csv,10,historical_or_supporting,0,,not_a_result_table,ok,956e6b5522bc492a387e0dbfaa042336f1f9dbf6184784c294a4fc0e6ece7c98
experiment_tracking/job_refresh_20260906.csv,51,historical_or_supporting,1,job_id;job_name;logged_timeouts;log_path;completion_record_path,inline_or_pointer_present,ok,7bd0df0534ae6949e382b39315a6d8b17692c06ba02e562c43b2acc646b6e1c8
experiment_tracking/large_log_compaction_20260827.csv,17,historical_or_supporting,0,source_path;source_sha256;source_bytes;source_mtime_epoch;source_mtime_iso;job_id;compact_path;active_job,inline_or_pointer_present,ok,d8e94127dfc1bbd1163b5d7237d42b5e0d2bd916092140d11dd99453c1b08a4f
experiment_tracking/learning_curves/advisor_v2_20260909/a_all_domain_endpoint_evidence.csv,36,historical_or_supporting,1,source_seed_or_statistics_ledger,inline_or_pointer_present,ok,4c8a219020f650590fdc9965d86ae650110640f2a7809912618a169f923e3ed0
experiment_tracking/learning_curves/advisor_v2_20260909/c_preserve3_seed_robustness.csv,120,historical_or_supporting,0,stage1_log;stage2_log,inline_or_pointer_present,ok,8b474c3a94f5e299c391f0531899f79d48cc300243bd6825024039c0bd063752
experiment_tracking/learning_curves/advisor_v2_20260909/d_mprime_validation_selection_cost.csv,6,historical_or_supporting,1,source,inline_or_pointer_present,ok,c5aa3d59ec9dddb6a3f77ecf66f1250e56f78badece7a4b18e66b89dce121c32
experiment_tracking/learning_curves/candidates_20260909/candidate_a_all_domain_outcome_map.csv,36,historical_or_supporting,1,source,inline_or_pointer_present,ok,acb36dc866e857baa05b70bc9c5331ad4dc65988f9645c94a81ca44ef7c2764a
experiment_tracking/learning_curves/candidates_20260909/candidate_c_preserve3_seed_changes.csv,120,historical_or_supporting,0,stage1_log;stage2_log,inline_or_pointer_present,ok,8b474c3a94f5e299c391f0531899f79d48cc300243bd6825024039c0bd063752
experiment_tracking/learning_curves/candidates_20260909/candidate_d_mprime_validation_diagnostic.csv,60,historical_or_supporting,1,source,inline_or_pointer_present,ok,92a4239af788260a7e8aadf6fcfa0504509a08d63a7bf7881c8c82c49fa7e6ce
experiment_tracking/learning_curves/latest/learning_curve_provenance.csv,10,historical_or_supporting,0,source_rows;stage2_training_job_ids;source_training_logs;source_evaluation_logs,inline_or_pointer_present,ok,bb3f1fd7d0e7d6eb8c12f75deb8e41f5d93031b167e30cb0796325e63eebeadf
experiment_tracking/learning_curves/latest/rq1_rq3_five_domain_learning_curve_aggregates.csv,210,historical_or_supporting,1,,legacy_gap_not_primary,ok,289a27229b562f9fee0c16bcd7d893774ced05e26a1e4394f6790816d110895c
experiment_tracking/learning_curves/latest/rq1_rq3_policy_curve_source.csv,4231,historical_or_supporting,1,evaluation_job_id;stage2_training_job_id;source_training_log;evaluation_log,inline_or_pointer_present,ok,2eb617fa523a3e39df1f43ed2a8f05ac03436fc725a9fa96d23d2cbcc56c45fb
experiment_tracking/learning_curves/stage1_policy_curve_rows_20260909.csv,1980,historical_or_supporting,1,evaluation_job_id;source_training_job_id;source_evaluation_log,inline_or_pointer_present,ok,ffaf83898cdc7fb5c25829c74d4d07f0663c1765c652705c822a2e3dbf003ec4
