snapshot_time,experiment_id,job_id,state,reason,elapsed,time_limit,cpus,memory,array_tasks,job_name
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760315,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1972442430_K0_MPEXT6TA0_src20618725
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760314,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1963100312_K0_MPEXT6TA0_src20618716
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760313,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1510771779_K0_MPEXT6TA0_src20618723
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760312,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1472491096_K0_MPEXT6TA0_src20618720
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760311,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1239739722_K0_MPEXT6TA0_src20618719
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760310,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1073581256_K0_MPEXT6TA0_src20618718
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760309,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s923500475_K0_MPEXT6TA0_src20618724
2026-08-31T13:03:22+03:00,MAIN-TERM-EXT6-MPRIME,20760308,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s534933607_K0_MPEXT6TA0_src20618721
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760307,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s2082152039_K0_MPEXT6VA0_src20618732
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760306,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s1972442430_K0_MPEXT6VA0_src20618735
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760305,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s1510771779_K0_MPEXT6VA0_src20618733
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760304,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s1472491096_K0_MPEXT6VA0_src20618730
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760303,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s1239739722_K0_MPEXT6VA0_src20618729
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760302,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s1073581256_K0_MPEXT6VA0_src20618728
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760301,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s923500475_K0_MPEXT6VA0_src20618734
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760300,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_vh_e.5_c.1_s534933607_K0_MPEXT6VA0_src20618731
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760299,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s2082152039_K0_MPEXT6VA0_src20618722
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760298,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1972442430_K0_MPEXT6VA0_src20618725
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760297,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1510771779_K0_MPEXT6VA0_src20618723
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760296,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1472491096_K0_MPEXT6VA0_src20618720
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760295,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1239739722_K0_MPEXT6VA0_src20618719
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760294,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s1073581256_K0_MPEXT6VA0_src20618718
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760293,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s923500475_K0_MPEXT6VA0_src20618724
2026-08-31T13:03:22+03:00,MAIN-EXT6-MPRIME,20760292,PENDING,JobHeldUser,0:00,3-00:00:00,6,48G,1,Re-Tr_mprime_mprime_mcts_orig_novh_e.5_c.1_s534933607_K0_MPEXT6VA0_src20618721
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559582,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489466_e0015
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559581,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489465_e0003
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559580,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489464_e0005
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559579,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489463_e0069
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559578,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489462_e0032
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559577,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489461_e0003
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559576,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489459_e0066
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559575,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489458_e0077
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559574,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489457_e0030
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559573,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489456_e0044
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559572,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489455_e0053
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559571,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489454_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559570,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489453_e0061
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559569,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489452_e0035
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559567,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489451_e0009
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559566,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489450_e0098
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559565,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489449_e0097
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559564,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489448_e0009
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559563,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489447_e0074
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-FO-HELD,20559562,PENDING,JobHeldUser,0:00,3-00:00:00,6,120G,1,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCM_src20489446_e0015
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726039,RUNNING,None,1:55:56,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430367_e0036
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726040,RUNNING,None,1:55:56,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430368_e0000
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726037,RUNNING,None,2:19:05,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20451798_e0030
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726038,RUNNING,None,2:19:05,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20431946_e0035
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726036,RUNNING,None,2:53:34,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430374_e0001
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726035,RUNNING,None,4:36:14,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430372_e0001
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726034,RUNNING,None,5:52:57,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20451803_e0092
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726033,RUNNING,None,6:59:52,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430375_e0000
2026-08-31T13:03:22+03:00,MAIN-VAL-S2-MCTS,20726032,RUNNING,None,8:47:30,3-00:00:00,6,120G,1,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430373_e0056
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726029,RUNNING,None,10:35:31,3-00:00:00,6,120G,1,pw-kmin3-rover-on-2011206605-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726028,RUNNING,None,10:56:48,3-00:00:00,6,120G,1,pw-kmin3-rover-on-1963100312-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726027,RUNNING,None,12:11:09,3-00:00:00,6,120G,1,pw-kmin3-rover-off-2011206605-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726026,RUNNING,None,13:34:56,3-00:00:00,6,120G,1,pw-kmin3-rover-off-1963100312-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726025,RUNNING,None,13:37:13,3-00:00:00,6,120G,1,pw-kmin3-fo_counters-on-2011206605-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726024,RUNNING,None,13:37:58,3-00:00:00,6,120G,1,pw-kmin3-fo_counters-on-1963100312-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726023,RUNNING,None,13:42:43,3-00:00:00,6,120G,1,pw-kmin3-fo_counters-off-2011206605-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726021,RUNNING,None,13:48:34,3-00:00:00,6,120G,1,pw-kmin3-counters-on-2011206605-s2
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559649,RUNNING,None,13:50:43,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489486_e0007
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559648,RUNNING,None,13:52:13,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489484_e0003
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559647,RUNNING,None,13:57:21,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489483_e0092
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559646,RUNNING,None,14:28:23,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489482_e0002
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559644,RUNNING,None,14:32:38,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489478_e0004
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559643,RUNNING,None,14:38:02,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489476_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559642,RUNNING,None,14:50:21,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489475_e0001
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559641,RUNNING,None,15:19:45,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489474_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559640,RUNNING,None,15:25:13,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489473_e0009
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559639,RUNNING,None,16:00:34,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489472_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559638,RUNNING,None,16:05:10,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489471_e0001
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559637,RUNNING,None,16:08:34,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489470_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559636,RUNNING,None,17:02:42,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489469_e0001
2026-08-31T13:03:22+03:00,PRESERVE-TPP-S2-POLICY,20763721,RUNNING,None,0:34,4:00:00,10,20G,1,Ev_tpp_tpp_mcts_orig_vh_c.1_s923500475_K0_P4TPPS2P_src20684884_e0050
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755738,RUNNING,None,8:14:59,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s1972442430_K0_P3TERMS2A30_src20522922
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559590,RUNNING,None,18:53:20,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCM_src20489467_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559589,RUNNING,None,19:20:20,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489481_e0002
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559588,RUNNING,None,19:45:31,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489480_e0024
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559587,RUNNING,None,20:03:06,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489468_e0000
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559586,RUNNING,None,20:43:53,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489485_e0000
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755737,RUNNING,None,10:03:06,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s1963100312_K0_P3TERMS2A30_src20522913
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559585,RUNNING,None,21:41:03,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489479_e0026
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559583,RUNNING,None,22:10:40,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489477_e0000
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755736,RUNNING,None,12:08:42,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522920
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755735,RUNNING,None,12:10:38,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522917
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755734,RUNNING,None,12:12:08,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s1239739722_K0_P3TERMS2A30_src20522916
2026-08-31T13:03:22+03:00,PRESERVE-TPP-S2,20684890,RUNNING,None,2-13:36:41,3-00:00:00,6,48G,1,Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s2082152039_K0_P4S2A10_src20523023
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755732,RUNNING,None,12:14:57,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s1073581256_K0_P3TERMS2A30_src20522915
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755731,RUNNING,None,12:15:14,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522921
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755730,RUNNING,None,12:17:24,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_vh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522918
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755729,RUNNING,None,12:20:10,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s2082152039_K0_P3TERMS2A30_src20522937
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755728,RUNNING,None,12:20:59,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s2011206605_K0_P3TERMS2A30_src20522924
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755727,RUNNING,None,12:22:09,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1972442430_K0_P3TERMS2A30_src20522945
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755726,RUNNING,None,12:22:39,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1963100312_K0_P3TERMS2A30_src20522923
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755725,RUNNING,None,12:23:29,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1510771779_K0_P3TERMS2A30_src20522939
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755723,RUNNING,None,12:23:40,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1472491096_K0_P3TERMS2A30_src20522932
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755722,RUNNING,None,12:24:10,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1239739722_K0_P3TERMS2A30_src20522929
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755721,RUNNING,None,12:25:10,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s1073581256_K0_P3TERMS2A30_src20522926
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755720,RUNNING,None,12:26:10,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s923500475_K0_P3TERMS2A30_src20522942
2026-08-31T13:03:22+03:00,PRESERVE-3-TERM,20755719,RUNNING,None,12:26:49,3-00:00:00,6,48G,1,Re-Tr_delivery_delivery_mcts_orig_novh_e.5_c.1_s534933607_K0_P3TERMS2A30_src20522935
2026-08-31T13:03:22+03:00,MCTS-RESOURCE-ROVER,20559495,RUNNING,None,23:25:22,3-00:00:00,6,120G,1,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20451804_e0000
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726014,RUNNING,None,23:49:50,3-00:00:00,6,120G,1,pw-kmin3-counters-off-1963100312-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726016,RUNNING,None,23:49:50,3-00:00:00,6,120G,1,pw-kmin3-counters-off-2011206605-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726017,RUNNING,None,23:49:50,3-00:00:00,6,120G,1,pw-kmin3-counters-off-2011206605-s2
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726018,RUNNING,None,23:49:50,3-00:00:00,6,120G,1,pw-kmin3-counters-on-1963100312-s1
2026-08-31T13:03:22+03:00,MCTS-PW-CROSS-DOMAIN,20726019,RUNNING,None,23:49:50,3-00:00:00,6,120G,1,pw-kmin3-counters-on-1963100312-s2
2026-08-31T13:03:22+03:00,PRESERVE-TPP-S2,20684885,RUNNING,None,2-13:48:42,3-00:00:00,6,48G,1,Re-Tr_tpp_tpp_mcts_orig_vh_e.5_c.1_s1073581256_K0_P4S2A10_src20523010
