job_id,job_name,domain,value_head,seed,tag,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,exit_code,elapsed,successes,total,val_valid,val_invalid,classified_instances,successful_instance_runtime_seconds,source_evaluation_log,source_training_log
20559651,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10LONGM_src20451696_e0300,drone,off,1963100312,SR10LONGM,20451696,300,long_training_final_mcts,COMPLETED,0:0,12:08:32,9,20,9,0,16,50.10;53.13;56.66;86.87;1070.62;684.01;715.04;116.47;1269.27,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage1_long_mcts_eval/20559651_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10LONGM_src20451696_e0300.txt,
20559548,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489433_e0003,drone,off,1972442430,SR10TCM,20489433,3,main_term_stage2_selected_mcts,COMPLETED,0:0,11:56:16,11,20,11,0,17,50.16;52.10;56.35;87.92;378.82;197.57;602.60;550.86;112.50;394.09;610.30,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559548_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489433_e0003.txt,
20559549,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489434_e0009,drone,off,2011206605,SR10TCM,20489434,9,main_term_stage2_selected_mcts,COMPLETED,0:0,08:48:18,10,20,10,0,18,56.65;57.15;58.86;96.67;661.48;841.09;113.73;367.07;563.41;7683.50,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559549_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489434_e0009.txt,
20559550,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489435_e0006,drone,off,2082152039,SR10TCM,20489435,6,main_term_stage2_selected_mcts,COMPLETED,0:0,07:14:38,9,20,9,0,17,49.23;52.94;53.39;84.26;692.67;790.37;109.74;332.98;451.45,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559550_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489435_e0006.txt,
20559551,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489436_e0014,drone,on,534933607,SR10TCM,20489436,14,main_term_stage2_selected_mcts,COMPLETED,0:0,12:06:12,16,20,16,0,16,45.95;47.22;50.21;90.48;66.87;163.55;240.11;146.66;86.45;408.43;213.76;188.45;99.95;133.06;193.21;390.41,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559551_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489436_e0014.txt,
20559490,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20451797_e0086,drone,on,534933607,SR10M,20451797,86,main_val_stage2_selected_mcts,COMPLETED,0:0,12:08:52,16,20,16,0,16,51.99;51.94;55.24;195.90;212.57;70.03;419.33;288.71;349.97;105.49;203.43;324.39;88.68;142.79;190.38;397.02,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559490_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20451797_e0086.txt,
20559650,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10LONGM_src20451695_e0293,drone,on,534933607,SR10LONGM,20451695,293,long_training_final_mcts,COMPLETED,0:0,12:14:11,14,20,14,0,16,54.90;60.06;63.25;395.40;112.49;316.29;116.25;1562.77;1042.11;3124.05;130.51;311.16;614.05;2730.34,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage1_long_mcts_eval/20559650_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10LONGM_src20451695_e0293.txt,
20559552,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489437_e0047,drone,on,923500475,SR10TCM,20489437,47,main_term_stage2_selected_mcts,COMPLETED,0:0,12:12:03,15,20,15,0,16,53.32;55.78;59.33;132.08;194.21;72.26;389.22;590.50;543.46;157.60;209.11;241.27;92.69;155.63;1466.58,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559552_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489437_e0047.txt,
20559553,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489438_e0094,drone,on,1073581256,SR10TCM,20489438,94,main_term_stage2_selected_mcts,COMPLETED,0:0,12:09:27,14,20,14,0,16,40.99;42.60;45.16;175.90;65.64;268.98;321.97;632.51;190.56;843.08;1055.31;90.69;156.80;230.49,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559553_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489438_e0094.txt,
20559554,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489439_e0081,drone,on,1239739722,SR10TCM,20489439,81,main_term_stage2_selected_mcts,COMPLETED,0:0,12:12:07,11,20,11,0,16,51.01;53.24;57.23;99.20;480.52;135.59;604.69;1007.56;110.49;332.26;313.20,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559554_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489439_e0081.txt,
20559555,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489440_e0001,drone,on,1472491096,SR10TCM,20489440,1,main_term_stage2_selected_mcts,COMPLETED,0:0,10:11:54,12,20,12,0,17,53.91;54.10;57.51;267.96;80.75;312.91;185.11;760.34;922.81;120.78;199.93;305.95,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559555_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489440_e0001.txt,
20559557,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489441_e0031,drone,on,1510771779,SR10TCM,20489441,31,main_term_stage2_selected_mcts,COMPLETED,0:0,12:11:34,11,20,11,0,16,50.86;51.37;55.59;70.88;295.00;559.01;343.69;868.34;89.18;149.57;208.90,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559557_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489441_e0031.txt,
20559558,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489442_e0000,drone,on,1963100312,SR10TCM,20489442,0,main_term_stage2_selected_mcts,COMPLETED,0:0,12:11:29,11,20,11,0,16,49.18;49.73;54.91;88.17;417.43;164.09;1131.56;99.45;174.39;253.30;1351.00,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559558_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489442_e0000.txt,
20559559,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489443_e0054,drone,on,1972442430,SR10TCM,20489443,54,main_term_stage2_selected_mcts,COMPLETED,0:0,10:33:08,13,20,13,0,17,44.72;45.37;47.54;145.09;62.00;130.52;616.09;348.59;466.69;79.40;230.73;276.79;2473.79,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559559_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489443_e0054.txt,
20559560,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489444_e0092,drone,on,2011206605,SR10TCM,20489444,92,main_term_stage2_selected_mcts,COMPLETED,0:0,12:11:32,14,20,14,0,16,50.49;50.55;52.78;258.41;67.31;301.32;190.68;574.67;323.84;263.46;86.43;133.99;462.75;1850.04,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559560_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489444_e0092.txt,
20559561,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489445_e0002,drone,on,2082152039,SR10TCM,20489445,2,main_term_stage2_selected_mcts,COMPLETED,0:0,11:44:55,14,20,14,0,17,50.47;52.10;56.27;241.62;70.14;353.76;471.83;216.54;243.52;221.62;94.21;148.57;192.94;1478.80,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559561_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489445_e0002.txt,
