job_id,job_name,domain,value_head,seed,tag,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,exit_code,elapsed,successes,total,val_valid,val_invalid,classified_instances,successful_instance_runtime_seconds,source_evaluation_log,source_training_log
20559541,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489427_e0064,drone,off,923500475,SR10TCM,20489427,64,main_term_stage2_selected_mcts,COMPLETED,0:0,12:10:02,9,20,9,0,16,43.15;43.73;46.94;80.39;123.49;2328.11;102.21;303.65;412.39,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559541_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489427_e0064.txt,
20559542,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489428_e0002,drone,off,1073581256,SR10TCM,20489428,2,main_term_stage2_selected_mcts,COMPLETED,0:0,12:08:10,11,20,11,0,16,56.44;59.96;63.21;92.70;390.03;746.44;879.56;115.50;403.38;736.43;1378.78,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559542_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489428_e0002.txt,
20559543,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489429_e0034,drone,off,1239739722,SR10TCM,20489429,34,main_term_stage2_selected_mcts,COMPLETED,0:0,12:19:26,9,20,9,0,16,48.46;53.19;54.69;110.46;172.64;1524.87;122.53;305.98;520.90,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559543_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489429_e0034.txt,
20559544,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489430_e0012,drone,off,1472491096,SR10TCM,20489430,12,main_term_stage2_selected_mcts,COMPLETED,0:0,12:07:59,12,20,12,0,16,47.59;49.54;53.78;83.66;332.38;325.55;146.13;704.25;893.05;113.98;311.87;467.25,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559544_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489430_e0012.txt,
20559546,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489431_e0086,drone,off,1510771779,SR10TCM,20489431,86,main_term_stage2_selected_mcts,COMPLETED,0:0,12:03:57,10,20,10,0,16,44.57;45.07;49.42;85.41;281.60;891.18;918.20;109.72;280.87;468.25,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559546_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489431_e0086.txt,
20559547,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489432_e0098,drone,off,1963100312,SR10TCM,20489432,98,main_term_stage2_selected_mcts,COMPLETED,0:0,07:33:58,8,20,8,0,18,50.88;51.45;54.42;76.25;993.66;108.21;330.47;574.44,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559547_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489432_e0098.txt,
20559548,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489433_e0003,drone,off,1972442430,SR10TCM,20489433,3,main_term_stage2_selected_mcts,COMPLETED,0:0,11:56:16,11,20,11,0,17,50.16;52.10;56.35;87.92;378.82;197.57;602.60;550.86;112.50;394.09;610.30,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559548_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489433_e0003.txt,
20559549,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489434_e0009,drone,off,2011206605,SR10TCM,20489434,9,main_term_stage2_selected_mcts,COMPLETED,0:0,08:48:18,10,20,10,0,18,56.65;57.15;58.86;96.67;661.48;841.09;113.73;367.07;563.41;7683.50,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559549_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489434_e0009.txt,
20559550,Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489435_e0006,drone,off,2082152039,SR10TCM,20489435,6,main_term_stage2_selected_mcts,COMPLETED,0:0,07:14:38,9,20,9,0,17,49.23;52.94;53.39;84.26;692.67;790.37;109.74;332.98;451.45,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559550_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489435_e0006.txt,
20559551,Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489436_e0014,drone,on,534933607,SR10TCM,20489436,14,main_term_stage2_selected_mcts,COMPLETED,0:0,12:06:12,16,20,16,0,16,45.95;47.22;50.21;90.48;66.87;163.55;240.11;146.66;86.45;408.43;213.76;188.45;99.95;133.06;193.21;390.41,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559551_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489436_e0014.txt,
