job_id,job_name,state,elapsed,start,end,node,requested_cpus,requested_memory,classified_instances,success_30m,success_2h,success_6h,success_full_record,ordinary_unsolved,logged_timeouts,latest_eval_final_success,latest_eval_final_total,val_valid,val_invalid,log_path,completion_record_path
20945824,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430407_e0004,OUT_OF_MEMORY,1-06:11:14,2026-09-04T13:35:20,2026-09-05T19:46:34,ise-cpu256-32,6,120G,6,4,4,4,4,2,14,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945824_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430407_e0004.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945824.eval_completed.jsonl
20945823,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430414_e0003,COMPLETED,1-06:05:55,2026-09-04T13:32:22,2026-09-05T19:38:17,ise-cpu256-17,6,120G,6,6,6,6,6,0,14,6.0,20,6,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945823_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430414_e0003.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945823.eval_completed.jsonl
20944004,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430403_e0000,COMPLETED,1-12:02:46,2026-09-04T11:34:01,2026-09-05T23:36:47,ise-cpu-intl-06,6,120G,4,4,4,4,4,0,16,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944004_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430403_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944004.eval_completed.jsonl
20944001,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430397_e0001,COMPLETED,1-06:04:18,2026-09-04T11:30:37,2026-09-05T17:34:55,ise-cpu128-06,6,120G,7,5,5,5,5,2,13,5.0,20,5,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944001_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430397_e0001.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944001.eval_completed.jsonl
20943999,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430401_e0000,COMPLETED,1-06:03:50,2026-09-04T11:22:31,2026-09-05T17:26:21,cs-cpu-11,6,120G,7,6,6,6,6,1,13,6.0,20,6,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943999_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430401_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943999.eval_completed.jsonl
20974542,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20489410_e0045,RUNNING,23:00:30,2026-09-05T13:10:08,Unknown,ise-cpu128-05,6,120G,40,34,34,34,34,6,6,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974542_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20489410_e0045.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974542.eval_completed.jsonl
20974543,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20489413_e0003,COMPLETED,03:43:34,2026-09-05T13:10:08,2026-09-05T16:53:42,ise-cpu128-06,6,120G,59,52,59,59,59,0,0,59.0,59,59,0,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974543_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20489413_e0003.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974543.eval_completed.jsonl
20974544,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20489414_e0082,OUT_OF_MEMORY,21:30:29,2026-09-05T13:10:08,2026-09-06T10:40:37,ise-cpu128-10,6,120G,57,29,29,29,29,28,2,29.0,59,29,0,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974544_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20489414_e0082.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974544.eval_completed.jsonl
20974545,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20489415_e0006,COMPLETED,11:49:35,2026-09-05T13:10:08,2026-09-06T00:59:43,ise-cpu128-11,6,120G,59,39,55,59,59,0,0,59.0,59,59,0,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974545_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20489415_e0006.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974545.eval_completed.jsonl
20974546,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20489416_e0030,RUNNING,23:00:30,2026-09-05T13:10:08,Unknown,ise-cpu128-11,6,120G,39,6,6,6,6,33,2,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974546_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20489416_e0030.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974546.eval_completed.jsonl
20974537,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20489406_e0024,COMPLETED,03:57:07,2026-09-05T13:10:03,2026-09-05T17:07:10,ise-cpu-intl-22,6,120G,59,49,59,59,59,0,0,59.0,59,59,0,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974537_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20489406_e0024.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974537.eval_completed.jsonl
20974538,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20489407_e0031,RUNNING,23:00:35,2026-09-05T13:10:03,Unknown,ise-cpu128-02,6,120G,48,36,36,36,36,12,3,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974538_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20489407_e0031.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974538.eval_completed.jsonl
20974539,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20489408_e0018,RUNNING,23:00:35,2026-09-05T13:10:03,Unknown,ise-cpu128-02,6,120G,49,37,37,37,37,12,4,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974539_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20489408_e0018.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974539.eval_completed.jsonl
20974540,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20489409_e0002,RUNNING,23:00:35,2026-09-05T13:10:03,Unknown,ise-cpu128-05,6,120G,40,35,35,35,35,5,7,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974540_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20489409_e0002.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974540.eval_completed.jsonl
20974353,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20489411_e0042,COMPLETED,12:19:01,2026-09-05T12:57:49,2026-09-06T01:16:50,ise-cpu-intl-18,6,120G,59,39,51,57,57,2,0,57.0,59,57,0,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974353_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20489411_e0042.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974353.eval_completed.jsonl
20974354,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20489412_e0094,RUNNING,23:12:49,2026-09-05T12:57:49,Unknown,ise-cpu-intl-19,6,120G,38,30,30,30,30,8,6,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974354_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20489412_e0094.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974354.eval_completed.jsonl
20974359,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20489417_e0070,RUNNING,23:12:49,2026-09-05T12:57:49,Unknown,ise-cpu-intl-06,6,120G,45,7,7,7,7,38,1,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974359_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20489417_e0070.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974359.eval_completed.jsonl
20974360,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20489418_e0062,RUNNING,23:12:49,2026-09-05T12:57:49,Unknown,ise-cpu-intl-06,6,120G,51,18,19,19,19,32,1,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974360_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20489418_e0062.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974360.eval_completed.jsonl
20974361,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20489419_e0070,RUNNING,23:12:49,2026-09-05T12:57:49,Unknown,ise-cpu-intl-02,6,120G,30,8,8,8,8,22,6,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974361_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20489419_e0070.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974361.eval_completed.jsonl
20974362,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20489420_e0001,RUNNING,23:12:49,2026-09-05T12:57:49,Unknown,ise-cpu-intl-04,6,120G,45,31,31,31,31,14,4,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974362_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20489420_e0001.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974362.eval_completed.jsonl
20974363,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20489421_e0000,FAILED,00:02:31,2026-09-06T06:03:05,2026-09-06T06:05:36,ise-cpu-intl-09,6,120G,24,19,22,22,22,2,0,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974363_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20489421_e0000.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974363.eval_completed.jsonl
20974364,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20489422_e0028,RUNNING,06:07:33,2026-09-06T06:03:05,Unknown,ise-cpu-intl-22,6,120G,50,34,35,35,35,15,1,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974364_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20489422_e0028.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974364.eval_completed.jsonl
20974365,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20489424_e0029,COMPLETED,20:45:21,2026-09-05T12:57:49,2026-09-06T09:43:10,cs-cpu-11,6,120G,59,17,17,17,17,42,0,17.0,59,17,0,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974365_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20489424_e0029.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974365.eval_completed.jsonl
20974366,Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20489425_e0002,RUNNING,23:12:49,2026-09-05T12:57:49,Unknown,ise-cpu128-08,6,120G,49,20,20,20,20,29,0,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974366_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20489425_e0002.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974366.eval_completed.jsonl
20974346,Ev_counters_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20489405_e0036,RUNNING,23:13:04,2026-09-05T12:57:34,Unknown,cs-cpu-05,6,120G,42,8,8,8,8,34,1,,,,,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/20974346_Ev_counters_counters_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20489405_e0036.txt,/home/hersco/training_new_domains/2026-09-05/statistical_replication_stage2_mcts_eval/.resume_state/20974346.eval_completed.jsonl
20945822,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430411_e0001,OUT_OF_MEMORY,1-05:09:37,2026-09-04T12:34:16,2026-09-05T17:43:53,ise-cpu256-32,6,120G,7,5,5,5,5,2,12,5.0,20,5,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945822_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430411_e0001.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945822.eval_completed.jsonl
20945821,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430410_e0000,OUT_OF_MEMORY,1-06:03:08,2026-09-04T11:55:33,2026-09-05T17:58:41,ise-cpu256-17,6,120G,5,4,4,4,4,1,14,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945821_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430410_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945821.eval_completed.jsonl
20945820,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430412_e0000,OUT_OF_MEMORY,1-06:12:47,2026-09-04T11:54:30,2026-09-05T18:07:17,ise-cpu256-18,6,120G,5,4,4,4,4,1,15,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945820_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430412_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945820.eval_completed.jsonl
20944972,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000,COMPLETED,1-06:03:23,2026-09-04T11:43:44,2026-09-05T17:47:07,ise-cpu256-17,6,120G,7,4,4,4,4,3,13,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944972_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944972.eval_completed.jsonl
20944971,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000,OUT_OF_MEMORY,1-06:02:34,2026-09-04T11:43:13,2026-09-05T17:45:47,ise-cpu128-09,6,120G,7,4,5,5,5,2,13,5.0,20,5,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944971_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944971.eval_completed.jsonl
20944964,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430415_e0000,OUT_OF_MEMORY,1-04:52:05,2026-09-04T11:36:54,2026-09-05T16:28:59,ise-cpu-intl-18,6,120G,7,5,5,5,5,2,12,5.0,20,5,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944964_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430415_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944964.eval_completed.jsonl
20944885,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20430396_e0015,COMPLETED,1-06:02:47,2026-09-04T11:35:35,2026-09-05T17:38:22,ise-cpu-intl-02,6,120G,6,6,6,6,6,0,14,6.0,20,6,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944885_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20430396_e0015.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944885.eval_completed.jsonl
20943995,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430402_e0025,COMPLETED,1-06:07:43,2026-09-04T11:14:54,2026-09-05T17:22:37,cs-cpu-07,6,120G,5,4,4,4,4,1,15,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943995_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430402_e0025.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943995.eval_completed.jsonl
20943994,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430413_e0000,COMPLETED,1-09:19:30,2026-09-04T11:14:07,2026-09-05T20:33:37,ise-cpu128-10,6,120G,5,4,4,4,4,1,15,4.0,20,4,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943994_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430413_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943994.eval_completed.jsonl
20943988,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430409_e0000,OUT_OF_MEMORY,1-06:08:49,2026-09-04T11:03:46,2026-09-05T17:12:35,ise-cpu128-14,6,120G,6,5,5,5,5,1,14,5.0,20,5,0,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943988_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430409_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943988.eval_completed.jsonl
20943885,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430393_e0017,RUNNING,2-01:18:02,2026-09-04T10:52:36,Unknown,ise-cpu128-10,6,120G,5,5,5,5,5,0,9,,,,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943885_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430393_e0017.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943885.eval_completed.jsonl
20943880,Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430394_e0006,RUNNING,2-01:19:03,2026-09-04T10:51:35,Unknown,ise-cpu-intl-20,6,120G,6,6,6,6,6,0,22,,,,,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943880_Ev_fo_counters_fo_counters_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430394_e0006.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943880.eval_completed.jsonl
20863189,pw-counters-divergence-off-2082152039-sim70,RUNNING,2-20:19:42,2026-09-03T15:50:56,Unknown,ise-cpu128-09,6,120G,19,19,19,19,19,0,32,,,,,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/20863189_pw-counters-divergence-off-2082152039-sim70.txt,/home/hersco/training_new_domains/2026-08-30/mcts_pw_cross_domain/completion/20863189.jsonl
