job_id,job_name,domain,value_head,seed,tag,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,exit_code,elapsed,successes,total,val_valid,val_invalid,classified_instances,successful_instance_runtime_seconds,source_evaluation_log,source_training_log
20720670,Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0005,zenotravel,off,2011206605,P4ZENOTRAVELS2P,20595785,5,stage2_policy_curve,COMPLETED,0:0,00:08:48,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720670_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0005.txt,/home/hersco/training_new_domains/2026-08-26/completed_domains_anchor_tuning_stage2_continuations/20595785_Re-Tr_zenotravel_zenotravel_mcts_orig_novh_e.5_c.1_s2011206605_K0_CD4ATQCONT_src20553995_ce0074_a30.txt
20720671,Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0010,zenotravel,off,2011206605,P4ZENOTRAVELS2P,20595785,10,stage2_policy_curve,COMPLETED,0:0,00:07:22,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720671_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0010.txt,/home/hersco/training_new_domains/2026-08-26/completed_domains_anchor_tuning_stage2_continuations/20595785_Re-Tr_zenotravel_zenotravel_mcts_orig_novh_e.5_c.1_s2011206605_K0_CD4ATQCONT_src20553995_ce0074_a30.txt
20720672,Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0015,zenotravel,off,2011206605,P4ZENOTRAVELS2P,20595785,15,stage2_policy_curve,COMPLETED,0:0,00:13:47,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720672_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0015.txt,/home/hersco/training_new_domains/2026-08-26/completed_domains_anchor_tuning_stage2_continuations/20595785_Re-Tr_zenotravel_zenotravel_mcts_orig_novh_e.5_c.1_s2011206605_K0_CD4ATQCONT_src20553995_ce0074_a30.txt
20720673,Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0020,zenotravel,off,2011206605,P4ZENOTRAVELS2P,20595785,20,stage2_policy_curve,COMPLETED,0:0,00:10:59,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720673_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0020.txt,/home/hersco/training_new_domains/2026-08-26/completed_domains_anchor_tuning_stage2_continuations/20595785_Re-Tr_zenotravel_zenotravel_mcts_orig_novh_e.5_c.1_s2011206605_K0_CD4ATQCONT_src20553995_ce0074_a30.txt
20720674,Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0024,zenotravel,off,2011206605,P4ZENOTRAVELS2P,20595785,24,stage2_policy_curve;stage2_final_policy,COMPLETED,0:0,00:11:03,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720674_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2011206605_K0_P4ZENOTRAVELS2P_src20595785_e0024.txt,/home/hersco/training_new_domains/2026-08-26/completed_domains_anchor_tuning_stage2_continuations/20595785_Re-Tr_zenotravel_zenotravel_mcts_orig_novh_e.5_c.1_s2011206605_K0_CD4ATQCONT_src20553995_ce0074_a30.txt
20720652,Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2082152039_K0_P4ZENOTRAVELS2P_src20630376_e0000,zenotravel,off,2082152039,P4ZENOTRAVELS2P,20630376,0,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,00:14:26,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720652_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s2082152039_K0_P4ZENOTRAVELS2P_src20630376_e0000.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630376_Re-Tr_zenotravel_zenotravel_mcts_orig_novh_e.5_c.1_s2082152039_K0_P4S2A30_src20523093.txt
20720653,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s534933607_K0_P4ZENOTRAVELS2P_src20630378_e0085,zenotravel,on,534933607,P4ZENOTRAVELS2P,20630378,85,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,00:11:42,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720653_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s534933607_K0_P4ZENOTRAVELS2P_src20630378_e0085.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630378_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s534933607_K0_P4S2A0p3_src20523080.txt
20720654,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s923500475_K0_P4ZENOTRAVELS2P_src20630379_e0037,zenotravel,on,923500475,P4ZENOTRAVELS2P,20630379,37,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,00:12:53,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720654_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s923500475_K0_P4ZENOTRAVELS2P_src20630379_e0037.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630379_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s923500475_K0_P4S2A0p3_src20523084.txt
20720655,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1073581256_K0_P4ZENOTRAVELS2P_src20630380_e0000,zenotravel,on,1073581256,P4ZENOTRAVELS2P,20630380,0,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,00:12:49,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720655_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1073581256_K0_P4ZENOTRAVELS2P_src20630380_e0000.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630380_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1073581256_K0_P4S2A0p3_src20523072.txt
20720656,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1239739722_K0_P4ZENOTRAVELS2P_src20630381_e0012,zenotravel,on,1239739722,P4ZENOTRAVELS2P,20630381,12,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,01:03:21,19,20,19,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720656_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1239739722_K0_P4ZENOTRAVELS2P_src20630381_e0012.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630381_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1239739722_K0_P4S2A0p3_src20523074.txt
20720657,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1472491096_K0_P4ZENOTRAVELS2P_src20630382_e0000,zenotravel,on,1472491096,P4ZENOTRAVELS2P,20630382,0,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,00:12:54,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720657_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1472491096_K0_P4ZENOTRAVELS2P_src20630382_e0000.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630382_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1472491096_K0_P4S2A0p3_src20523077.txt
20720658,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1510771779_K0_P4ZENOTRAVELS2P_src20630383_e0010,zenotravel,on,1510771779,P4ZENOTRAVELS2P,20630383,10,stage2_policy_curve;stage2_validation_selected_policy,COMPLETED,0:0,00:10:41,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720658_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1510771779_K0_P4ZENOTRAVELS2P_src20630383_e0010.txt,/home/hersco/training_new_domains/2026-08-27/preserve4_zenotravel_stage2_confirmation/20630383_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1510771779_K0_P4S2A0p3_src20523083.txt
20720675,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0000,zenotravel,on,1963100312,P4ZENOTRAVELS2P,20553956,0,stage2_policy_curve,COMPLETED,0:0,00:11:10,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720675_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0000.txt,/home/hersco/training_new_domains/2026-08-25/completed_domains_anchor_tuning_stage2_train/20553956_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1963100312_K0_CD4AT_src20523066_e0004_a0p3.txt
20720676,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0005,zenotravel,on,1963100312,P4ZENOTRAVELS2P,20553956,5,stage2_policy_curve,COMPLETED,0:0,00:12:27,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720676_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0005.txt,/home/hersco/training_new_domains/2026-08-25/completed_domains_anchor_tuning_stage2_train/20553956_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1963100312_K0_CD4AT_src20523066_e0004_a0p3.txt
20720677,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0010,zenotravel,on,1963100312,P4ZENOTRAVELS2P,20553956,10,stage2_policy_curve,COMPLETED,0:0,00:14:25,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720677_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0010.txt,/home/hersco/training_new_domains/2026-08-25/completed_domains_anchor_tuning_stage2_train/20553956_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1963100312_K0_CD4AT_src20523066_e0004_a0p3.txt
20720678,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0015,zenotravel,on,1963100312,P4ZENOTRAVELS2P,20553956,15,stage2_policy_curve,COMPLETED,0:0,00:09:49,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720678_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0015.txt,/home/hersco/training_new_domains/2026-08-25/completed_domains_anchor_tuning_stage2_train/20553956_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1963100312_K0_CD4AT_src20523066_e0004_a0p3.txt
20720679,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0020,zenotravel,on,1963100312,P4ZENOTRAVELS2P,20553956,20,stage2_policy_curve,COMPLETED,0:0,00:12:57,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720679_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0020.txt,/home/hersco/training_new_domains/2026-08-25/completed_domains_anchor_tuning_stage2_train/20553956_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1963100312_K0_CD4AT_src20523066_e0004_a0p3.txt
20720680,Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0025,zenotravel,on,1963100312,P4ZENOTRAVELS2P,20553956,25,stage2_policy_curve,COMPLETED,0:0,00:12:42,20,20,20,0,0,,/home/hersco/training_new_domains/2026-08-30/preserve4_zenotravel_stage2_policy_eval/20720680_Ev_zenotravel_zenotravel_mcts_orig_vh_c.1_s1963100312_K0_P4ZENOTRAVELS2P_src20553956_e0025.txt,/home/hersco/training_new_domains/2026-08-25/completed_domains_anchor_tuning_stage2_train/20553956_Re-Tr_zenotravel_zenotravel_mcts_orig_vh_e.5_c.1_s1963100312_K0_CD4AT_src20523066_e0004_a0p3.txt
