snapshot_time,value_head,n,policy_mean,fixed_30m,fixed_2h,fixed_6h,pw70_30m_lower_bound,pw70_2h_lower_bound,pw70_6h_lower_bound,classified_instances,total_instances,live_tasks,conclusion,per_seed_ledger,manifest,submission_provenance
2026-09-14T23:21:00+03:00,off,10,16.3,13.0,14.7,15.7,15.7,17.6,17.7,177,200,21259752_2,"PW70 already exceeds fixed at every cutoff and policy by 2h; final inference waits for terminal reconciliation",cluster://uni-cluster/home/hersco/training_new_domains/2026-09-13/mprime_phase_b_a_stage1_pw70/off/*/full/completion/*.jsonl,experiment_tracking/mprime_phase_b_a_stage1_pw70_20260913/manifest_confirmation_remaining.csv,experiment_tracking/mprime_phase_b_a_stage1_pw70_20260913/confirmation_submissions.tsv
2026-09-14T23:21:00+03:00,on,10,15.7,13.3,15.1,16.0,14.5,16.8,17.4,174,200,21264782_3,"PW70 already exceeds fixed at every cutoff and policy by 2h; final inference waits for terminal reconciliation",cluster://uni-cluster/home/hersco/training_new_domains/2026-09-13/mprime_phase_b_a_stage1_pw70/on/*/full/completion/*.jsonl,experiment_tracking/mprime_phase_b_a_stage1_pw70_20260913/manifest_confirmation_remaining.csv,experiment_tracking/mprime_phase_b_a_stage1_pw70_20260913/confirmation_submissions.tsv
